source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
sacred memorial service,fr,fra_Latn,service commémoratif sacré,sacred memorial service,1.0,0.8023110032081604,high,0,0
sacred ancestor worship,fr,fra_Latn,le culte des ancêtres sacrés,the worship of holy ancestors,0.4230769230769231,0.8520735502243042,high,1,0
sacred tabernacle,fr,fra_Latn,le tabernacle sacré,the holy tabernacle,0.6666666666666666,0.8429391384124756,high,0,0
sacred prayer mat,fr,fra_Latn,tapis de prière sacré,holy prayer mat,0.6875,0.8587031364440918,high,0,0
sacred chanting,fr,fra_Latn,chants sacrés,sacred songs,0.6666666666666666,0.8461381793022156,high,0,0
sacred hymn,fr,fra_Latn,hymne sacré,sacred hymn,1.0,0.8574562072753906,high,0,0
sacred sermon,fr,fra_Latn,le sermon sacré,the sacred sermon,0.8666666666666667,0.8441115021705627,high,0,0
sacred liturgy,fr,fra_Latn,liturgie sacrée,sacred liturgy,1.0,0.8615310788154602,high,0,0
ritual religion,fr,fra_Latn,religion rituelle,ritual religion,1.0,0.8705214858055115,high,0,0
ritual ritual,fr,fra_Latn,rituel rituel,ritual ritual,1.0,0.5021990537643433,low,1,0
ritual prayer,fr,fra_Latn,prière rituelle,ritual prayer,1.0,0.8626683950424194,high,0,0
ritual temple,fr,fra_Latn,temple rituel,ritual temple,1.0,0.594362199306488,low,1,0
ritual church,fr,fra_Latn,église rituelle,ritual church,1.0,0.8623307943344116,high,0,0
ritual mosque,fr,fra_Latn,mosquée rituelle,ritual mosque,1.0,0.8628629446029663,high,0,0
rice,fr,fra_Latn,le riz,rice,1.0,0.8492956757545471,high,0,0
bread,fr,fra_Latn,pain,bread,1.0,0.34583160281181335,low,1,0
noodle,fr,fra_Latn,la noix de coco,the coconut,0.11764705882352941,0.6810249090194702,medium,1,0
dumpling,fr,fra_Latn,pâte à doigts,Finger paste,0.3,0.37656232714653015,low,1,0
curry,fr,fra_Latn,le curry,the curry,0.7142857142857143,0.8106766939163208,high,0,0
spice,fr,fra_Latn,épices,spices,0.9090909090909091,0.7876335382461548,medium,0,0
tea,fr,fra_Latn,thé,tea,1.0,0.8440223336219788,high,0,0
coffee,fr,fra_Latn,le café,the coffee,0.75,0.8524411916732788,high,0,0
meat,fr,fra_Latn,la viande,the meat,0.6666666666666666,0.8391621112823486,high,0,0
vegetarian,fr,fra_Latn,végétarien,Vegetarian,1.0,0.8649501204490662,high,0,0
vegan,fr,fra_Latn,végétalien,Vegetarian,0.6666666666666666,0.8182801604270935,high,0,0
soup,fr,fra_Latn,soupe,soup,1.0,0.8505519032478333,high,0,0
stew,fr,fra_Latn,cuisson,cooking,0.0,0.5822439193725586,low,1,0
barbecue,fr,fra_Latn,barbecue,barbecue,1.0,0.7660028338432312,medium,0,0
fermented,fr,fra_Latn,fermentés,fermented,1.0,0.8050583004951477,high,0,0
pickled,fr,fra_Latn,à l'huile d'olive ou à l'huile d'olive,olive oil or olive oil,0.20689655172413793,0.3156852722167969,low,1,0
banquet,fr,fra_Latn,banquet,banquet,1.0,0.6080378293991089,medium,0,0
feast,fr,fra_Latn,la fête,the party,0.42857142857142855,0.7695047855377197,medium,1,0
street food,fr,fra_Latn,nourriture de rue,street food,1.0,0.8607532978057861,high,0,0
dessert,fr,fra_Latn,dessert,dessert,1.0,0.6924910545349121,medium,0,0
sauce,fr,fra_Latn,la sauce,the sauce,0.7142857142857143,0.699521005153656,medium,0,0
grain,fr,fra_Latn,céréales,cereals,0.3333333333333333,0.8415436148643494,high,1,0
fruit,fr,fra_Latn,fruits,fruit,1.0,0.6009400486946106,medium,0,0
vegetable,fr,fra_Latn,végétaux,vegetables,0.9473684210526315,0.7847903370857239,medium,0,0
kebab,fr,fra_Latn,le kébab,the kebab,0.7142857142857143,0.8334044814109802,high,0,0
shawarma,fr,fra_Latn,le shawarma,the shawarma,0.8,0.6916569471359253,medium,0,0
ramen,fr,fra_Latn,Ramen,Ramen,1.0,0.752041220664978,medium,0,0
sushi,fr,fra_Latn,Sushi,Sushi,1.0,0.8390706181526184,high,0,0
kimchi,fr,fra_Latn,le kimchi,the kimchi,0.75,0.7068278193473816,medium,0,0
pho,fr,fra_Latn,le pho,the pho,0.6,0.8393357992172241,high,0,0
biryani,fr,fra_Latn,Biryani,Biryani,1.0,0.8400407433509827,high,0,0
falafel,fr,fra_Latn,à l'eau de falafel,At the falafel water,0.5185185185185185,0.3926200270652771,low,1,0
pasta,fr,fra_Latn,les pâtes,the pasta,0.7142857142857143,0.816775381565094,high,0,0
cheese,fr,fra_Latn,fromage,cheese,1.0,0.5227511525154114,low,1,0
wine,fr,fra_Latn,le vin,the wine,0.6666666666666666,0.8474940657615662,high,0,0
beer,fr,fra_Latn,bière,beer,1.0,0.8624590635299683,high,0,0
chai,fr,fra_Latn,Le chou,The cabbage,0.26666666666666666,0.35226401686668396,low,1,0
espresso,fr,fra_Latn,l'espresso,the espresso,0.8,0.851376473903656,high,0,0
udon,fr,fra_Latn,à l'endroit,At the place,0.0,0.34416472911834717,low,1,0
soba,fr,fra_Latn,Soba,Soba,1.0,0.7745790481567383,medium,0,0
congee,fr,fra_Latn,congé,leave,0.36363636363636365,0.48316171765327454,low,1,0
bibimbap,fr,fra_Latn,à l'aide d'appareils électroménagers,using household appliances,0.17647058823529413,0.31289878487586975,low,1,1
hummus,fr,fra_Latn,l'humus,the humus,0.6666666666666666,0.7962308526039124,medium,0,0
tabbouleh,fr,fra_Latn,tabouleh,tabouleh,0.9411764705882353,0.8131462931632996,high,0,0
paella,fr,fra_Latn,la paelle,the paella,0.75,0.7471657991409302,medium,0,0
risotto,fr,fra_Latn,risotto,risotto,1.0,0.829171895980835,high,0,0
couscous,fr,fra_Latn,le couscous,the couscous,0.8,0.7986429929733276,medium,0,0
injera,fr,fra_Latn,enjeure,betting,0.3076923076923077,0.41280296444892883,low,1,0
tortilla,fr,fra_Latn,tortillas,tortillas,0.9411764705882353,0.7666202187538147,medium,0,0
tamale,fr,fra_Latn,le tamale,the tamale,0.75,0.6924078464508057,medium,0,0
arepa,fr,fra_Latn,à l'aide d'appareils électroménagers,using household appliances,0.12903225806451613,0.32068493962287903,low,1,1
empanada,fr,fra_Latn,épanada,widespread,0.4444444444444444,0.7265933156013489,medium,1,0
mochi,fr,fra_Latn,mochi,mochi,1.0,0.7020439505577087,medium,0,0
matcha,fr,fra_Latn,le matcha,the matcha,0.75,0.8441746234893799,high,0,0
jalebi,fr,fra_Latn,le jalebi,the jalebi,0.75,0.4585132598876953,low,1,0
halwa,fr,fra_Latn,une halwa,a halwa,0.8333333333333334,0.6513365507125854,medium,0,0
flatbread,fr,fra_Latn,pain plat,flat bread,0.9473684210526315,0.38730189204216003,low,1,0
naan,fr,fra_Latn,naan,naan,1.0,0.7369649410247803,medium,0,0
roti,fr,fra_Latn,Roti,Roasted,0.5454545454545454,0.8430690765380859,high,1,0
chapati,fr,fra_Latn,chapati,chapati,1.0,0.779541015625,medium,0,0
paratha,fr,fra_Latn,paratha,paratha,1.0,0.6787459850311279,medium,0,0
soy sauce,fr,fra_Latn,sauce de soja,soy sauce,1.0,0.8739933371543884,high,0,0
fish sauce,fr,fra_Latn,sauce à poisson,fish sauce,1.0,0.8370277881622314,high,0,0
ghee,fr,fra_Latn,de l'huile d'olive,olive oil,0.15384615384615385,0.6170586347579956,medium,1,0
paneer,fr,fra_Latn,à l'intérieur du panneau,inside the panel,0.36363636363636365,0.43929702043533325,low,1,0
pickles,fr,fra_Latn,les acariens,the mites,0.375,0.5469179153442383,low,1,0
broth,fr,fra_Latn,bouillon,broth,1.0,0.7909992933273315,medium,0,0
porridge,fr,fra_Latn,bouillie,boiled,0.42857142857142855,0.8265213370323181,high,1,0
lentil,fr,fra_Latn,Lentille,Lentils,0.9230769230769231,0.7042621374130249,medium,0,0
chickpea,fr,fra_Latn,à l'huile d'olive,to olive oil,0.2,0.5480460524559021,low,1,1
cassava,fr,fra_Latn,la cassave,the cassava,0.7777777777777778,0.5545693635940552,low,1,0
plantain,fr,fra_Latn,plantain,plantain,1.0,0.59829181432724,low,1,0
okra,fr,fra_Latn,l'ocre,the ocre,0.3333333333333333,0.4723820686340332,low,1,0
eggplant,fr,fra_Latn,à la citrouille,to the pumpkin,0.2727272727272727,0.4650479257106781,low,1,0
traditional rice,fr,fra_Latn,riz traditionnel,traditional rice,1.0,0.8771377801895142,high,0,0
traditional bread,fr,fra_Latn,pain traditionnel,traditional bread,1.0,0.8627776503562927,high,0,0
traditional noodle,fr,fra_Latn,nouilles traditionnelles,traditional noodles,0.972972972972973,0.8594178557395935,high,0,0
traditional dumpling,fr,fra_Latn,bâtons traditionnels,traditional sticks,0.6842105263157895,0.522291362285614,low,1,0
traditional curry,fr,fra_Latn,curry traditionnel,traditional curry,1.0,0.8623398542404175,high,0,0
traditional spice,fr,fra_Latn,épices traditionnelles,traditional spices,0.9714285714285714,0.8622417449951172,high,0,0
traditional tea,fr,fra_Latn,thé traditionnel,Traditional tea,1.0,0.8755397796630859,high,0,0
traditional coffee,fr,fra_Latn,café traditionnel,traditional coffee,1.0,0.873299241065979,high,0,0
traditional meat,fr,fra_Latn,viande traditionnelle,traditional meat,1.0,0.8746730089187622,high,0,0
traditional vegetarian,fr,fra_Latn,végétarien traditionnel,Traditional vegetarian,1.0,0.8876637816429138,high,0,0
traditional vegan,fr,fra_Latn,végétalien traditionnel,Traditional vegan food,0.8717948717948718,0.8541706800460815,high,0,0
traditional soup,fr,fra_Latn,soupe traditionnelle,traditional soup,1.0,0.8706910610198975,high,0,0
traditional stew,fr,fra_Latn,cuisson traditionnelle,traditional cooking,0.6857142857142857,0.7068644762039185,medium,0,0
traditional barbecue,fr,fra_Latn,barbecue traditionnel,traditional barbecue,1.0,0.8696135878562927,high,0,0
traditional fermented,fr,fra_Latn,fermentés traditionnels,Traditional fermented foods,0.875,0.7718700766563416,medium,0,0
traditional pickled,fr,fra_Latn,à l'huile traditionnelle,to traditional oil,0.7567567567567568,0.5555952787399292,low,1,0
traditional banquet,fr,fra_Latn,banquet traditionnel,traditional banquet,1.0,0.8681415915489197,high,0,0
traditional feast,fr,fra_Latn,fête traditionnelle,traditional feast,1.0,0.8392683863639832,high,0,0
traditional street food,fr,fra_Latn,nourriture de rue traditionnelle,traditional street food,1.0,0.8794158697128296,high,0,0
traditional dessert,fr,fra_Latn,dessert traditionnel,traditional dessert,1.0,0.8565796613693237,high,0,0
traditional sauce,fr,fra_Latn,sauce traditionnelle,traditional sauce,1.0,0.8595994114875793,high,0,0
traditional grain,fr,fra_Latn,céréales traditionnelles,traditional cereals,0.7777777777777778,0.8690277934074402,high,0,0
traditional fruit,fr,fra_Latn,fruits traditionnels,traditional fruits,0.9714285714285714,0.861784815788269,high,0,0
traditional vegetable,fr,fra_Latn,légumes traditionnels,traditional vegetables,0.9767441860465116,0.857970118522644,high,0,0
traditional kebab,fr,fra_Latn,kebab traditionnel,traditional kebab,1.0,0.8789830207824707,high,0,0
traditional shawarma,fr,fra_Latn,shawarma traditionnelle,traditional shawarma,1.0,0.8273612260818481,high,0,0
festival,fr,fra_Latn,le festival,the festival,0.8,0.8244216442108154,high,0,0
holiday,fr,fra_Latn,jour férié,holiday,1.0,0.8422864079475403,high,0,0
new year,fr,fra_Latn,nouvelle année,new year,1.0,0.876399576663971,high,0,0
easter,fr,fra_Latn,Pâques,Easter,1.0,0.7905208468437195,medium,0,0
ramadan,fr,fra_Latn,le ramadan,the month of ramadan,0.5185185185185185,0.8482456207275391,high,1,0
eid,fr,fra_Latn,le jour de l'anniversaire,the day of the birthday,0.23076923076923078,0.5842553377151489,low,1,0
diwali,fr,fra_Latn,Diwali,Diwali,1.0,0.7942797541618347,medium,0,0
vesak,fr,fra_Latn,Vésak,Vésak,0.8,0.7480204701423645,medium,0,0
hanukkah,fr,fra_Latn,Hanukkah,The Hanukkah,0.8,0.8373600244522095,high,0,0
passover,fr,fra_Latn,la Pâque,the Passover,0.8,0.6246106624603271,medium,0,0
nowruz,fr,fra_Latn,Nowruz,Nowruz,1.0,0.7245824933052063,medium,0,0
carnival,fr,fra_Latn,carnaval,carnival,1.0,0.825716495513916,high,0,0
thanksgiving,fr,fra_Latn,le jour de la remerciement,the day of thanksgiving,0.6857142857142857,0.8035304546356201,high,0,0
harvest festival,fr,fra_Latn,fête de la moisson,harvest feast,0.8275862068965517,0.8657406568527222,high,0,0
obon,fr,fra_Latn,à l'extérieur,Outside,0.18181818181818182,0.3757080137729645,low,1,0
tet,fr,fra_Latn,Télétravail,Teleworking,0.2857142857142857,0.3076094686985016,low,1,0
songkran,fr,fra_Latn,songkran,songkran,1.0,0.6940990686416626,medium,0,0
dragon boat festival,fr,fra_Latn,fête des bateaux de dragons,feast of dragon boats,0.5853658536585366,0.8319319486618042,high,0,0
mid autumn festival,fr,fra_Latn,festival du milieu de l'automne,mid-autumn festival,0.9473684210526315,0.8471565246582031,high,0,0
qingming,fr,fra_Latn,Qingming,Qingming,1.0,0.7909876108169556,medium,0,0
yom kippur,fr,fra_Latn,yom kippur,yom kippur,1.0,0.7940739989280701,medium,0,0
rosh hashanah,fr,fra_Latn,rosh hashanah,rosh hashanah,1.0,0.7636078596115112,medium,0,0
purim,fr,fra_Latn,purim,Purim,1.0,0.4930354654788971,low,1,0
sukkot,fr,fra_Latn,le sucot,the juice,0.13333333333333333,0.7712453603744507,medium,1,0
advent,fr,fra_Latn,l'avènement,the coming,0.25,0.7726185917854309,medium,1,0
holi,fr,fra_Latn,le sacré,the sacred,0.14285714285714285,0.5634201765060425,low,1,0
navratri,fr,fra_Latn,le navratri,the navratri,0.8,0.63645339012146,medium,0,0
onam,fr,fra_Latn,onam,onam,1.0,0.5663965940475464,low,1,0
pongal,fr,fra_Latn,Pongal,Pongal,1.0,0.6208832859992981,medium,0,0
durga puja,fr,fra_Latn,durga puja,durga puja,1.0,0.7120572924613953,medium,0,0
janmashtami,fr,fra_Latn,Jannashtami,Jannashtami,0.9090909090909091,0.7655242681503296,medium,0,0
good friday,fr,fra_Latn,bon vendredi,Good Friday,1.0,0.8574260473251343,high,0,0
pentecost,fr,fra_Latn,pentecôte,Pentecost,1.0,0.802221417427063,high,0,0
epiphany,fr,fra_Latn,révélation,the revelation,0.2727272727272727,0.830998957157135,high,1,0
all saints day,fr,fra_Latn,jour de tous les saints,day of all saints,0.6451612903225806,0.8332827091217041,high,0,0
lunar new year,fr,fra_Latn,Nouvel an lunaire,Lunar new year,1.0,0.8685500025749207,high,0,0
thingyan,fr,fra_Latn,les choses,things,0.7142857142857143,0.4466874301433563,low,1,0
day of the dead,fr,fra_Latn,jour des morts,day of the dead,1.0,0.8474375605583191,high,0,0
mardi gras,fr,fra_Latn,mardi gras,Tuesday fat,0.2857142857142857,0.8239923715591431,high,1,0
saint day,fr,fra_Latn,jour saint,holy day,0.47058823529411764,0.7885861396789551,medium,1,0
martinmas,fr,fra_Latn,martinmas,martinmas,1.0,0.8310309648513794,high,0,0
st patricks day,fr,fra_Latn,jour de saint Patrick,day of saint patrick,0.5714285714285714,0.8602889776229858,high,0,0
independence day,fr,fra_Latn,Jour de l'indépendance,Independence Day,1.0,0.867260754108429,high,0,0
mawlid,fr,fra_Latn,le maoulid,the maoulid,0.5882352941176471,0.6398314237594604,medium,0,0
ashura,fr,fra_Latn,ashura,ashura,1.0,0.7881287932395935,medium,0,0
hajj,fr,fra_Latn,le hajj,the hajj,0.6666666666666666,0.552545428276062,low,1,0
umrah,fr,fra_Latn,l' umrah,the umrah,0.7142857142857143,0.7372450828552246,medium,0,0
setsubun,fr,fra_Latn,à l'époque de Setubun,In the days of Setubun,0.4666666666666667,0.4621639549732208,low,1,0
religious festival,fr,fra_Latn,fête religieuse,religious feast,0.8484848484848485,0.8594293594360352,high,1,1
religious holiday,fr,fra_Latn,jours fériés religieux,religious holidays,0.9714285714285714,0.8461939096450806,high,0,0
religious new year,fr,fra_Latn,nouvelle année religieuse,religious new year,1.0,0.8748666048049927,high,0,0
religious easter,fr,fra_Latn,Pâques religieuse,Religious Easter,1.0,0.826076865196228,high,0,0
religious ramadan,fr,fra_Latn,le ramadan religieux,the religious Ramadan,0.8947368421052632,0.8644436597824097,high,0,0
religious eid,fr,fra_Latn,fête religieuse,religious feast,0.7857142857142857,0.7165452241897583,medium,1,1
religious diwali,fr,fra_Latn,Diwali religieux,Religious Diwali,1.0,0.8605726957321167,high,0,0
religious vesak,fr,fra_Latn,Vésak religieux,Religious Vesak,1.0,0.687721848487854,medium,0,0
religious hanukkah,fr,fra_Latn,Hanukkah religieuse,Religious Hanukkah,1.0,0.8492013216018677,high,0,0
religious passover,fr,fra_Latn,Pâque religieuse,Religious Passover,1.0,0.7518511414527893,medium,0,0
religious nowruz,fr,fra_Latn,religieuse à Nowruz,Religious woman in Nowruz,0.7804878048780488,0.5848447680473328,low,1,0
religious carnival,fr,fra_Latn,carnaval religieux,religious carnival,1.0,0.8583606481552124,high,0,0
religious thanksgiving,fr,fra_Latn,Thanksgiving religieuse,Religious Thanksgiving,1.0,0.835415244102478,high,0,0
religious harvest festival,fr,fra_Latn,fête religieuse de la moisson,religious harvest feast,0.8979591836734694,0.8513476848602295,high,0,0
religious obon,fr,fra_Latn,obon religieux,religious obon,1.0,0.5335614681243896,low,1,0
religious tet,fr,fra_Latn,Tét religieux,Religious Seat,0.8148148148148148,0.5868250131607056,low,1,0
religious songkran,fr,fra_Latn,chanson religieuse,religious song,0.875,0.6556217074394226,medium,0,0
religious dragon boat festival,fr,fra_Latn,fête religieuse des bateaux de dragons,religious feast of dragon boats,0.7213114754098361,0.8483483791351318,high,0,0
religious mid autumn festival,fr,fra_Latn,fête religieuse du milieu de l'automne,religious feast of mid-autumn,0.6551724137931034,0.8591665029525757,high,0,0
religious qingming,fr,fra_Latn,Qingming religieux,Religious Qingming,1.0,0.6801288723945618,medium,0,0
religious yom kippur,fr,fra_Latn,religieux yom kippur,religious yom kippur,1.0,0.7450870871543884,medium,0,0
religious rosh hashanah,fr,fra_Latn,Rosh Hashanah religieux,Religious Rosh Hashanah,1.0,0.8531696796417236,high,0,0
religious purim,fr,fra_Latn,purim religieux,religious purim,1.0,0.820149838924408,high,0,0
religious sukkot,fr,fra_Latn,succot religieux,religious suckling,0.7647058823529411,0.5534809827804565,low,1,0
religious advent,fr,fra_Latn,l'avènement religieux,the coming of religion,0.42105263157894735,0.8502166867256165,high,1,0
religious holi,fr,fra_Latn,sacrée religieuse,sacred religious,0.6,0.5096465945243835,low,1,0
religious navratri,fr,fra_Latn,navratri religieux,religious holidays,0.6111111111111112,0.8519914150238037,high,0,0
religious onam,fr,fra_Latn,onam religieux,religious onam,1.0,0.7407437562942505,medium,0,0
religious pongal,fr,fra_Latn,Pongal religieux,Religious Pongal,1.0,0.7631446123123169,medium,0,0
religious durga puja,fr,fra_Latn,Durga puja religieuse,Religious Durga Puja,1.0,0.7206343412399292,medium,0,0
religious janmashtami,fr,fra_Latn,Janashtami religieux,Religious Janashtami,0.975609756097561,0.8282231688499451,high,0,0
religious good friday,fr,fra_Latn,vendredi saint religieux,religious holy friday,0.8571428571428571,0.816283643245697,high,0,0
religious pentecost,fr,fra_Latn,la Pentecôte religieuse,the religious Pentecost,0.9047619047619048,0.8421981930732727,high,0,0
religious epiphany,fr,fra_Latn,révélation religieuse,religious revelation,0.6842105263157895,0.8397929668426514,high,0,0
religious all saints day,fr,fra_Latn,religieux tous les saints jour,religious on all holy days,0.72,0.5176973938941956,low,1,0
religious lunar new year,fr,fra_Latn,nouvelle année lunaire religieuse,religious new lunar year,0.8333333333333334,0.8658902645111084,high,0,0
religious thingyan,fr,fra_Latn,Les choses religieuses,Religious Things,0.8823529411764706,0.6961761116981506,medium,0,0
religious day of the dead,fr,fra_Latn,jour religieux des morts,religious day of the dead,1.0,0.8517110347747803,high,0,0
religious mardi gras,fr,fra_Latn,mardi gras religieux,mardi gras religious,0.5,0.863398015499115,high,1,0
religious saint day,fr,fra_Latn,jour saint religieux,religious holy day,0.7567567567567568,0.8087289929389954,high,0,0
religious martinmas,fr,fra_Latn,martinmas religieux,religious martinmas,1.0,0.5914031267166138,low,1,0
religious st patricks day,fr,fra_Latn,Journée religieuse de saint Patrick,Religious day of St. Patrick,0.7547169811320755,0.8628556132316589,high,0,0
religious independence day,fr,fra_Latn,Journée de l'indépendance religieuse,Religious Independence Day,1.0,0.8673619031906128,high,0,0
religious mawlid,fr,fra_Latn,Maoulid religieux,Religious Maoulid,0.9090909090909091,0.7743995785713196,medium,0,0
religious ashura,fr,fra_Latn,ashura religieuse,religious ashura,1.0,0.6360393762588501,medium,0,0
religious hajj,fr,fra_Latn,Hajj religieux,Religious Hajj,1.0,0.8693480491638184,high,0,0
religious umrah,fr,fra_Latn,Umra religieuse,Religious Umra,0.9655172413793104,0.864828884601593,high,0,0
religious setsubun,fr,fra_Latn,les groupes religieux,religious groups,0.6470588235294118,0.506123960018158,low,1,0
seasonal festival,fr,fra_Latn,festival saisonnier,seasonal festival,1.0,0.8505179286003113,high,0,0
seasonal holiday,fr,fra_Latn,vacances saisonnières,seasonal holidays,0.9696969696969697,0.8487567901611328,high,0,0
seasonal new year,fr,fra_Latn,nouvelle année saisonnière,new year seasonal,0.47058823529411764,0.8250144720077515,high,1,0
seasonal easter,fr,fra_Latn,Pâques saisonnière,Seasonal Easter,1.0,0.7604960203170776,medium,0,0
dress,fr,fra_Latn,la robe,the dress,0.7142857142857143,0.7673916220664978,medium,0,0
clothing,fr,fra_Latn,vêtements,clothing,1.0,0.8377035856246948,high,0,0
garment,fr,fra_Latn,vêtement,clothing,0.13333333333333333,0.8160936832427979,high,1,0
veil,fr,fra_Latn,le voile,the veil,0.6666666666666666,0.8224025964736938,high,0,0
hijab,fr,fra_Latn,le hijab,the hijab,0.7142857142857143,0.8317468166351318,high,0,0
niqab,fr,fra_Latn,niqab,niqab,1.0,0.8420668840408325,high,0,0
burqa,fr,fra_Latn,burqa,burqa,1.0,0.7781208157539368,medium,0,0
sari,fr,fra_Latn,le sari,the sari,0.6666666666666666,0.7795857191085815,medium,0,0
kimono,fr,fra_Latn,le kimono,the kimono,0.75,0.8492684364318848,high,0,0
hanbok,fr,fra_Latn,hanbok,the hanbok,0.75,0.7718216776847839,medium,0,0
turban,fr,fra_Latn,le turban,the turban,0.75,0.8536436557769775,high,0,0
abaya,fr,fra_Latn,abaya,abaya,1.0,0.777241587638855,medium,0,0
thobe,fr,fra_Latn,à toi,to you,0.36363636363636365,0.4040775001049042,low,1,0
dupatta,fr,fra_Latn,dupatte,double-crossed,0.19047619047619047,0.5837078094482422,low,1,0
lehenga,fr,fra_Latn,lehenga,lehenga,1.0,0.7734125852584839,medium,0,0
kurta,fr,fra_Latn,courte,short,0.4,0.5537060499191284,low,1,0
dhoti,fr,fra_Latn,le dhoti,the dhoti,0.7142857142857143,0.7674973011016846,medium,0,0
qipao,fr,fra_Latn,le qipao,the qipao,0.7142857142857143,0.5267743468284607,low,1,0
uniform,fr,fra_Latn,l'uniforme,the uniform,0.7777777777777778,0.8157895803451538,high,0,0
formal,fr,fra_Latn,formelle,formally,0.8571428571428571,0.7580337524414062,medium,0,0
casual,fr,fra_Latn,au hasard,by chance,0.26666666666666666,0.7893327474594116,medium,1,0
modest,fr,fra_Latn,modeste,modest,1.0,0.7349132299423218,medium,1,1
ornate,fr,fra_Latn,d'une taille supérieure ou supérieure à 100 mm,of a width of not more than 100 mm,0.15,0.3239540457725525,low,1,0
jewelry,fr,fra_Latn,bijoux,jewelry,1.0,0.8426946401596069,high,0,0
necklace,fr,fra_Latn,collier,necklace,1.0,0.38274285197257996,low,1,0
earring,fr,fra_Latn,boucles d'oreilles,earrings,0.9333333333333333,0.8143754005432129,high,0,0
bracelet,fr,fra_Latn,bracelet,bracelet,1.0,0.6378130912780762,medium,0,0
ring,fr,fra_Latn,l'anneau,the ring,0.6666666666666666,0.6651930212974548,medium,0,0
headscarf,fr,fra_Latn,couvre-chef,head covering,0.5454545454545454,0.8301572799682617,high,1,0
tattoo,fr,fra_Latn,tatouage,tattooing,0.8,0.8521531224250793,high,0,0
piercing,fr,fra_Latn,piercing,piercing,1.0,0.6499172449111938,medium,0,0
mask,fr,fra_Latn,masque,the mask,0.6666666666666666,0.783176600933075,medium,0,0
gown,fr,fra_Latn,une robe,a dress,0.0,0.7609615325927734,medium,1,0
tuxedo,fr,fra_Latn,Le smoking,The tuxedo,0.75,0.35285770893096924,low,1,0
wedding dress,fr,fra_Latn,robe de mariée,wedding dress,1.0,0.8430148363113403,high,0,0
sash,fr,fra_Latn,couches de couches,layers of layers,0.3,0.3390756845474243,low,1,0
sandals,fr,fra_Latn,des sandales,sandals,1.0,0.6134515404701233,medium,0,0
slippers,fr,fra_Latn,chaussures,shoes,0.46153846153846156,0.8090893030166626,high,1,0
bangle,fr,fra_Latn,une boucle,a loop,0.3333333333333333,0.4223855435848236,low,1,0
anklet,fr,fra_Latn,la cheville,the ankle,0.6666666666666666,0.46247169375419617,low,1,0
kaftan,fr,fra_Latn,kaftan,Kaftan,1.0,0.78379887342453,medium,0,0
poncho,fr,fra_Latn,le poncho,the poncho,0.75,0.8330172300338745,high,0,0
sombrero,fr,fra_Latn,le sombrero,the hat,0.13333333333333333,0.8145026564598083,high,1,0
kippah,fr,fra_Latn,la kippa,the kippa,0.6666666666666666,0.6965302228927612,medium,0,0
yarmulke,fr,fra_Latn,à l'aide d'un appareil électronique,using an electronic device,0.17647058823529413,0.4391385614871979,low,1,0
mourning dress,fr,fra_Latn,robe de deuil,a mourning robe,0.7586206896551724,0.8498606085777283,high,0,0
ceremonial mask,fr,fra_Latn,masque cérémonial,ceremonial mask,1.0,0.8542622923851013,high,0,0
formal dress,fr,fra_Latn,vêtement officiel,official clothing,0.27586206896551724,0.8474301099777222,high,1,0
formal clothing,fr,fra_Latn,vêtements officiels,official clothing,0.75,0.8538925647735596,high,1,1
formal garment,fr,fra_Latn,vêtements officiels,official clothing,0.3225806451612903,0.8360303640365601,high,1,1
formal veil,fr,fra_Latn,voile formel,formal veil,1.0,0.6618115901947021,medium,0,0
formal hijab,fr,fra_Latn,le hijab formel,the formal hijab,0.8571428571428571,0.8452736735343933,high,0,0
formal niqab,fr,fra_Latn,niqab officiel,official niqab,0.6923076923076923,0.8506560325622559,high,0,0
formal burqa,fr,fra_Latn,burqa formelle,formal burqa,1.0,0.8390979170799255,high,0,0
formal sari,fr,fra_Latn,sari formel,formal sari,1.0,0.5619070529937744,low,1,0
formal kimono,fr,fra_Latn,kimono formel,formal kimono,1.0,0.6240988969802856,medium,0,0
formal hanbok,fr,fra_Latn,hanbok officiel,official hanbok,0.7142857142857143,0.8589677810668945,high,0,0
formal turban,fr,fra_Latn,turban officiel,official turban,0.7142857142857143,0.862400233745575,high,0,0
formal abaya,fr,fra_Latn,abaya formelle,abaya formal,0.5,0.8544523119926453,high,1,0
formal thobe,fr,fra_Latn,officiel,official,0.3,0.38696739077568054,low,1,0
formal dupatta,fr,fra_Latn,dupatta formelle,formal dupatta,1.0,0.5952306985855103,low,1,0
formal lehenga,fr,fra_Latn,léhenga formelle,formal lehenga,1.0,0.7028499841690063,medium,0,0
formal kurta,fr,fra_Latn,courte formelle,short formal,0.5,0.3893229067325592,low,1,0
formal dhoti,fr,fra_Latn,dhoti formel,formal dhoti,1.0,0.5149396657943726,low,1,0
formal qipao,fr,fra_Latn,qipao formel,Formal qipao,1.0,0.41989079117774963,low,1,0
formal uniform,fr,fra_Latn,uniformes officiels,official uniforms,0.7096774193548387,0.8452305793762207,high,0,0
formal formal,fr,fra_Latn,officiel officiel,official official,0.4666666666666667,0.4515754282474518,low,1,0
