source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
sacred sacrifice,ind,ind_Latn,korban suci,sacred sacrifice,1.0,0.8510974049568176,high,0,0
sacred monastery,ind,ind_Latn,biara suci,holy monastery,0.6666666666666666,0.7625251412391663,medium,1,1
sacred convent,ind,ind_Latn,biara suci,holy monastery,0.2857142857142857,0.7425340414047241,medium,1,1
sacred abbey,ind,ind_Latn,biara suci,holy monastery,0.23076923076923078,0.847697913646698,high,1,1
sacred minaret,ind,ind_Latn,menara suci,holy tower,0.08333333333333333,0.8702324032783508,high,1,0
sacred pagoda,ind,ind_Latn,pagoda suci,sacred pagoda,1.0,0.8560434579849243,high,0,0
sacred stupa,ind,ind_Latn,stupa suci,holy stupa,0.5454545454545454,0.8576368689537048,high,1,0
sacred ancestral altar,ind,ind_Latn,altar leluhur yang suci,The holy altar of the ancestors,0.41509433962264153,0.8508913516998291,high,1,0
sacred funeral rite,ind,ind_Latn,Upacara pemakaman suci,Sacred Funeral Ceremony,0.8095238095238095,0.8655658960342407,high,0,0
sacred mourning rite,ind,ind_Latn,Upacara berkabung suci,A sacred mourning ceremony,0.782608695652174,0.8449762463569641,high,0,0
sacred memorial service,ind,ind_Latn,pelayanan peringatan suci,sacred reminder ministry,0.5531914893617021,0.7768502235412598,medium,0,0
sacred ancestor worship,ind,ind_Latn,Ibadat nenek moyang yang suci,The worship of the holy ancestors,0.42857142857142855,0.8543851375579834,high,1,0
sacred tabernacle,ind,ind_Latn,tabernakel kudus,holy tabernacle,0.6875,0.6429997086524963,medium,0,0
sacred prayer mat,ind,ind_Latn,tempat doa suci,holy place of prayer,0.5405405405405406,0.7766896486282349,medium,1,0
sacred chanting,ind,ind_Latn,nyanyian suci,a sacred song,0.6428571428571429,0.8581501245498657,high,0,0
sacred hymn,ind,ind_Latn,lagu suci,a sacred song,0.6666666666666666,0.8533347249031067,high,0,0
sacred sermon,ind,ind_Latn,khotbah suci,holy sermon,0.5833333333333334,0.856049656867981,high,0,0
sacred liturgy,ind,ind_Latn,liturgi suci,sacred liturgy,1.0,0.8430116176605225,high,0,0
ritual religion,ind,ind_Latn,agama ritual,Ritual religion,1.0,0.7487524747848511,medium,0,0
ritual ritual,ind,ind_Latn,ritual ritual,ritual ritual,1.0,0.4654638171195984,low,1,0
ritual prayer,ind,ind_Latn,doa ritual,ritual prayer,1.0,0.5488936901092529,low,1,0
ritual temple,ind,ind_Latn,kuil ritual,ritual temple,1.0,0.4120649993419647,low,1,0
ritual church,ind,ind_Latn,Gereja ritual,Ritual church,1.0,0.8429749011993408,high,0,0
ritual mosque,ind,ind_Latn,masjid ritual,ritual mosque,1.0,0.5122749209403992,low,1,0
rice,ind,ind_Latn,nasi,rice,1.0,0.8163504600524902,high,0,0
bread,ind,ind_Latn,roti,bread,1.0,0.8395189046859741,high,1,1
noodle,ind,ind_Latn,mie,the noodles,0.7058823529411765,0.7175517082214355,medium,0,0
dumpling,ind,ind_Latn,bumbu,Spices,0.2857142857142857,0.4691850543022156,low,1,0
curry,ind,ind_Latn,kari,curry,1.0,0.7403584718704224,medium,0,0
spice,ind,ind_Latn,rempah-rempah,spices,0.9090909090909091,0.695751428604126,medium,1,1
tea,ind,ind_Latn,teh,tea,1.0,0.8290314674377441,high,0,0
coffee,ind,ind_Latn,kopi,Coffee,1.0,0.8491005897521973,high,0,0
meat,ind,ind_Latn,daging,meat,1.0,0.8241427540779114,high,0,0
vegetarian,ind,ind_Latn,vegetarian,vegetarian,1.0,0.8111699819564819,high,0,0
vegan,ind,ind_Latn,vegan,Vegans and vegans,0.45454545454545453,0.8014938831329346,high,1,0
soup,ind,ind_Latn,sup,the soup,0.6666666666666666,0.8008056879043579,high,0,0
stew,ind,ind_Latn,rempah-rempah,spices,0.4,0.41044744849205017,low,1,1
barbecue,ind,ind_Latn,barbecue,barbecue,1.0,0.7660024166107178,medium,0,0
fermented,ind,ind_Latn,fermentasi,fermentation,0.6666666666666666,0.695285439491272,medium,0,0
pickled,ind,ind_Latn,berwarna cokelat,brown,0.0,0.5247324109077454,low,1,0
banquet,ind,ind_Latn,perjamuan,The feast,0.25,0.6376025080680847,medium,1,0
feast,ind,ind_Latn,pesta,Party,0.4,0.8197308778762817,high,1,0
street food,ind,ind_Latn,makanan jalanan,street food,1.0,0.869640588760376,high,0,0
dessert,ind,ind_Latn,makanan penutup,dessert,1.0,0.8378757238388062,high,0,0
sauce,ind,ind_Latn,saus,Sausage,0.6666666666666666,0.7608351111412048,medium,0,0
grain,ind,ind_Latn,biji-bijian,grains,0.9090909090909091,0.8198579549789429,high,0,0
fruit,ind,ind_Latn,buah,fruit,1.0,0.8338574171066284,high,0,0
vegetable,ind,ind_Latn,sayur-sayuran,vegetables,0.9473684210526315,0.8394737243652344,high,0,0
kebab,ind,ind_Latn,kebab,the kebab,0.7142857142857143,0.7904033660888672,medium,0,0
shawarma,ind,ind_Latn,shawarma,shawarma,1.0,0.7599551677703857,medium,0,0
ramen,ind,ind_Latn,Ramen,Ramen,1.0,0.7520402669906616,medium,0,0
sushi,ind,ind_Latn,sushi,Sushi,1.0,0.8490602374076843,high,0,0
kimchi,ind,ind_Latn,Kimchi,Kimchi,1.0,0.786262571811676,medium,0,0
pho,ind,ind_Latn,pho,The pho,0.6,0.7692074775695801,medium,0,0
biryani,ind,ind_Latn,biryani,beers,0.3333333333333333,0.8234901428222656,high,1,0
falafel,ind,ind_Latn,falafel,The falafel,0.7777777777777778,0.8524880409240723,high,0,0
pasta,ind,ind_Latn,pasta,pasta,1.0,0.7744356393814087,medium,0,0
cheese,ind,ind_Latn,keju,cheese,1.0,0.6156273484230042,medium,0,0
wine,ind,ind_Latn,anggur,wine,1.0,0.6424570083618164,medium,0,0
beer,ind,ind_Latn,Bir,Beer,1.0,0.4779118299484253,low,1,0
chai,ind,ind_Latn,chai,the chai,0.6666666666666666,0.7446372509002686,medium,0,0
espresso,ind,ind_Latn,Espresso,It's an espresso.,0.64,0.8222754001617432,high,0,0
udon,ind,ind_Latn,udon,the udon,0.6666666666666666,0.7301923632621765,medium,0,0
soba,ind,ind_Latn,soba,Soya soup,0.46153846153846156,0.7858744263648987,medium,1,0
congee,ind,ind_Latn,congee,congee,1.0,0.6122226715087891,medium,0,0
bibimbap,ind,ind_Latn,bibimbap,What are you doing?,0.07407407407407407,0.7628610134124756,medium,1,0
hummus,ind,ind_Latn,humus,Humus,0.9090909090909091,0.8018244504928589,high,0,0
tabbouleh,ind,ind_Latn,tabouleh,The tabouleh,0.7619047619047619,0.8131462931632996,high,0,0
paella,ind,ind_Latn,paella,paella,1.0,0.810839056968689,high,0,0
risotto,ind,ind_Latn,risotto,the risotto,0.7777777777777778,0.829171895980835,high,0,0
couscous,ind,ind_Latn,couscous,couscous,1.0,0.7624606490135193,medium,0,0
injera,ind,ind_Latn,injera,injera,1.0,0.7264312505722046,medium,0,0
tortilla,ind,ind_Latn,tortilla,The tortilla,0.8,0.7766686677932739,medium,0,0
tamale,ind,ind_Latn,tamale,tamale,1.0,0.6471132636070251,medium,0,0
arepa,ind,ind_Latn,kelapa sawit,coconut palm,0.23529411764705882,0.608918309211731,medium,1,0
empanada,ind,ind_Latn,empanada,the empanada,0.8,0.731246829032898,medium,0,0
mochi,ind,ind_Latn,mochi,the mochi,0.7142857142857143,0.7020443677902222,medium,0,0
matcha,ind,ind_Latn,matcha,The matcha,0.75,0.8030986785888672,high,0,0
jalebi,ind,ind_Latn,Jalebi,Jalebi,1.0,0.5045085549354553,low,1,0
halwa,ind,ind_Latn,halwa,the halwa,0.7142857142857143,0.6186439990997314,medium,0,0
flatbread,ind,ind_Latn,roti rata,flat bread,0.9473684210526315,0.8190302848815918,high,0,0
naan,ind,ind_Latn,naan,naan,1.0,0.7369649410247803,medium,0,0
roti,ind,ind_Latn,roti,bread,0.2222222222222222,0.7091162204742432,medium,1,1
chapati,ind,ind_Latn,chapati,The chapati,0.7777777777777778,0.779541015625,medium,0,0
paratha,ind,ind_Latn,Paratha,The Paratha,0.7777777777777778,0.6700663566589355,medium,0,0
soy sauce,ind,ind_Latn,saus kedelai,soy sauce,1.0,0.8028895258903503,high,0,0
fish sauce,ind,ind_Latn,saus ikan,Fish sauce,1.0,0.8569306135177612,high,0,0
ghee,ind,ind_Latn,Ghee,Ghee,1.0,0.8003828525543213,high,0,0
paneer,ind,ind_Latn,paner,paner,0.9090909090909091,0.5094199180603027,low,1,0
pickles,ind,ind_Latn,bawang putih,garlic,0.3076923076923077,0.8267562389373779,high,1,1
broth,ind,ind_Latn,kaldu,The broth,0.7142857142857143,0.6835182905197144,medium,0,0
porridge,ind,ind_Latn,bubur,Flowers,0.26666666666666666,0.8070076704025269,high,1,0
lentil,ind,ind_Latn,Lentil,Lentils,0.9230769230769231,0.7860082387924194,medium,0,0
chickpea,ind,ind_Latn,kacang kedelai,soybeans,0.25,0.8329018354415894,high,1,0
cassava,ind,ind_Latn,kedelai,soybeans,0.26666666666666666,0.7508265972137451,medium,1,0
plantain,ind,ind_Latn,tanaman,plants,0.7142857142857143,0.8249632120132446,high,0,0
okra,ind,ind_Latn,okra,the okra,0.6666666666666666,0.8344203233718872,high,0,0
eggplant,ind,ind_Latn,bawang putih,garlic,0.2857142857142857,0.7884286642074585,medium,1,1
traditional rice,ind,ind_Latn,beras tradisional,traditional rice,1.0,0.8678301572799683,high,0,0
traditional bread,ind,ind_Latn,roti tradisional,traditional bread,1.0,0.8675228953361511,high,0,0
traditional noodle,ind,ind_Latn,mie tradisional,traditional noodles,0.972972972972973,0.8535484075546265,high,0,0
traditional dumpling,ind,ind_Latn,Dumpling tradisional,Traditional dumpling,1.0,0.7893320322036743,medium,0,0
traditional curry,ind,ind_Latn,kari tradisional,traditional curry,1.0,0.8660897612571716,high,0,0
traditional spice,ind,ind_Latn,bumbu tradisional,traditional spices,0.9714285714285714,0.8156373500823975,high,0,0
traditional tea,ind,ind_Latn,teh tradisional,traditional tea,1.0,0.8697314262390137,high,0,0
traditional coffee,ind,ind_Latn,kopi tradisional,traditional coffee,1.0,0.8816512227058411,high,0,0
traditional meat,ind,ind_Latn,Daging tradisional,Traditional meat,1.0,0.8698558807373047,high,0,0
traditional vegetarian,ind,ind_Latn,vegetarian tradisional,traditional vegetarian,1.0,0.8515747785568237,high,0,0
traditional vegan,ind,ind_Latn,vegan tradisional,Traditional vegan,1.0,0.8391416072845459,high,0,0
traditional soup,ind,ind_Latn,Sup tradisional,Traditional soup,1.0,0.8611031770706177,high,0,0
traditional stew,ind,ind_Latn,hidangan tradisional,traditional dishes,0.8235294117647058,0.7478698492050171,medium,0,0
traditional barbecue,ind,ind_Latn,barbecue tradisional,traditional barbecue,1.0,0.8593480587005615,high,0,0
traditional fermented,ind,ind_Latn,Tradisional fermentasi,Traditional fermentation,0.8444444444444444,0.642207145690918,medium,0,0
traditional pickled,ind,ind_Latn,Pisang tradisional,Traditional bananas,0.631578947368421,0.4652916491031647,low,1,0
traditional banquet,ind,ind_Latn,Perjamuan tradisional,A traditional feast,0.7368421052631579,0.8503397703170776,high,0,0
traditional feast,ind,ind_Latn,Perayaan tradisional,Traditional celebrations,0.7317073170731707,0.850882351398468,high,0,0
traditional street food,ind,ind_Latn,makanan jalanan tradisional,traditional street food,1.0,0.8832175135612488,high,0,0
traditional dessert,ind,ind_Latn,makanan penutup tradisional,traditional desserts,0.9743589743589743,0.8588755130767822,high,0,0
traditional sauce,ind,ind_Latn,saus tradisional,traditional sauce,1.0,0.8505550622940063,high,0,0
traditional grain,ind,ind_Latn,biji-bijian tradisional,traditional cereals,0.7777777777777778,0.8515459895133972,high,0,0
traditional fruit,ind,ind_Latn,buah tradisional,traditional fruit,1.0,0.8497656583786011,high,0,0
traditional vegetable,ind,ind_Latn,sayuran tradisional,traditional vegetables,0.9767441860465116,0.8582100868225098,high,0,0
traditional kebab,ind,ind_Latn,kebab tradisional,traditional kebab,1.0,0.8613610863685608,high,0,0
traditional shawarma,ind,ind_Latn,shawarma tradisional,traditional shawarma,1.0,0.8094485402107239,high,0,0
festival,ind,ind_Latn,festival,the festival,0.8,0.7463006973266602,medium,0,0
holiday,ind,ind_Latn,liburan,holidays,0.9333333333333333,0.8290915489196777,high,0,0
new year,ind,ind_Latn,tahun baru,New year,1.0,0.8834880590438843,high,0,0
easter,ind,ind_Latn,Paskah,Easter,1.0,0.7241594791412354,medium,1,1
ramadan,ind,ind_Latn,Ramadhan,The month of Ramadan,0.5185185185185185,0.8614059686660767,high,1,0
eid,ind,ind_Latn,Idul Fitri,Idul Fitri,0.3076923076923077,0.8190842866897583,high,1,1
diwali,ind,ind_Latn,diwali,Diwali,1.0,0.7130053043365479,medium,0,0
vesak,ind,ind_Latn,vesak,the bladder,0.25,0.7725563645362854,medium,1,0
hanukkah,ind,ind_Latn,Hanukkah,What is Hanukkah?,0.64,0.8373600244522095,high,0,0
passover,ind,ind_Latn,Paskah,Easter,0.5714285714285714,0.49790868163108826,low,1,1
nowruz,ind,ind_Latn,Nowruz,Nowruz,1.0,0.7245827913284302,medium,0,0
carnival,ind,ind_Latn,karnaval,the carnival,0.8,0.8507688045501709,high,0,0
thanksgiving,ind,ind_Latn,Thanksgiving,Thanksgiving,1.0,0.650338888168335,medium,0,0
harvest festival,ind,ind_Latn,festival panen,harvest festival,1.0,0.47095420956611633,low,1,0
obon,ind,ind_Latn,Obon (dalam bahasa Inggris),Obon (English),0.4444444444444444,0.6877329349517822,medium,1,0
tet,ind,ind_Latn,Tet,It's still there.,0.2,0.3756626844406128,low,1,0
songkran,ind,ind_Latn,songkran,songkran,1.0,0.6940979957580566,medium,0,0
dragon boat festival,ind,ind_Latn,festival perahu naga,Dragon boat festival,1.0,0.7122237086296082,medium,0,0
mid autumn festival,ind,ind_Latn,festival pertengahan musim gugur,mid-autumn festival,0.9473684210526315,0.8654115796089172,high,0,0
qingming,ind,ind_Latn,Qingming,Qingming,1.0,0.7909857034683228,medium,0,0
yom kippur,ind,ind_Latn,yom kippur,youm kippur,0.9523809523809523,0.7940739989280701,medium,0,0
rosh hashanah,ind,ind_Latn,rosh hashanah,rosh hashanah,1.0,0.7636078596115112,medium,0,0
purim,ind,ind_Latn,Purim,Purim,1.0,0.7698426246643066,medium,0,0
sukkot,ind,ind_Latn,Sukkot,Sukkot,1.0,0.7383760213851929,medium,0,0
advent,ind,ind_Latn,kedatangan,the arrival,0.23529411764705882,0.7008585333824158,medium,1,0
holi,ind,ind_Latn,Holi,The Holi,0.6666666666666666,0.7481667995452881,medium,0,0
navratri,ind,ind_Latn,Nawaratri,The Nawaratri,0.6666666666666666,0.7697046995162964,medium,0,0
onam,ind,ind_Latn,onam,onam,1.0,0.5663965940475464,low,1,0
pongal,ind,ind_Latn,Pongal,Pongal,1.0,0.620875358581543,medium,0,0
durga puja,ind,ind_Latn,durga puja,the durga puja,0.8333333333333334,0.7120572924613953,medium,0,0
janmashtami,ind,ind_Latn,Jamashtami,Jamashtami,0.9523809523809523,0.7890797853469849,medium,0,0
good friday,ind,ind_Latn,Jum'at yang baik,Good Friday.,0.9565217391304348,0.8469333648681641,high,0,0
pentecost,ind,ind_Latn,Pentakosta,The Pentateuch,0.5217391304347826,0.8255292177200317,high,1,0
epiphany,ind,ind_Latn,wahyu,Revelation,0.3333333333333333,0.8206905722618103,high,1,0
all saints day,ind,ind_Latn,hari semua orang kudus,the day of all saints,0.5714285714285714,0.8358849287033081,high,0,0
lunar new year,ind,ind_Latn,Tahun Baru Bulan,New year's moon,0.5517241379310345,0.81110680103302,high,0,0
thingyan,ind,ind_Latn,halyan,The dress,0.23529411764705882,0.40881651639938354,low,1,0
day of the dead,ind,ind_Latn,hari orang mati,Day of the dead,1.0,0.84272301197052,high,0,0
mardi gras,ind,ind_Latn,mardi gras,mardi gras,1.0,0.8239923715591431,high,0,0
saint day,ind,ind_Latn,hari santo,holy day,0.47058823529411764,0.8174722194671631,high,1,0
martinmas,ind,ind_Latn,Martinmas,It's all right.,0.25,0.8119286894798279,high,1,0
st patricks day,ind,ind_Latn,Hari St Patrick,This is St. Patrick's Day.,0.7317073170731707,0.8502764701843262,high,0,0
independence day,ind,ind_Latn,Hari kemerdekaan,Independence day,1.0,0.870417058467865,high,0,0
mawlid,ind,ind_Latn,mawlid,Mauld,0.7272727272727273,0.5382214188575745,low,1,0
ashura,ind,ind_Latn,Ashura,Ashura,1.0,0.8121255040168762,high,0,0
hajj,ind,ind_Latn,haji,the hajj,0.6666666666666666,0.8258295059204102,high,0,0
umrah,ind,ind_Latn,umrah,Umrah,1.0,0.8004367351531982,high,0,0
setsubun,ind,ind_Latn,setubun,a seedling,0.3333333333333333,0.8015258312225342,high,1,0
religious festival,ind,ind_Latn,perayaan agama,religious celebrations,0.65,0.8645263910293579,high,0,0
religious holiday,ind,ind_Latn,hari libur agama,religious holidays,0.9714285714285714,0.8550831079483032,high,0,0
religious new year,ind,ind_Latn,tahun baru agama,religious new year,1.0,0.8780252933502197,high,0,0
religious easter,ind,ind_Latn,Paskah religius,Religious Easter,1.0,0.8650975227355957,high,0,0
religious ramadan,ind,ind_Latn,Ramadhan agama,Religious Ramadan,1.0,0.845649242401123,high,0,0
religious eid,ind,ind_Latn,Idul Fitri,Idul Fitri,0.17391304347826086,0.48842549324035645,low,1,1
religious diwali,ind,ind_Latn,Diwali agama,Diwali of religion,0.4117647058823529,0.8451007008552551,high,1,0
religious vesak,ind,ind_Latn,Vesak agama,Religious Vespers,0.8125,0.7660548686981201,medium,0,0
religious hanukkah,ind,ind_Latn,Hanukkah agama,What about religion?,0.42105263157894735,0.8314511775970459,high,1,0
religious passover,ind,ind_Latn,Paskah agama,Religious Easter,0.8235294117647058,0.6782896518707275,medium,0,0
religious nowruz,ind,ind_Latn,agama Nowruz,The religion of Nowruz,0.7368421052631579,0.7110321521759033,medium,0,0
religious carnival,ind,ind_Latn,karnaval agama,religious carnival,1.0,0.8600623607635498,high,0,0
religious thanksgiving,ind,ind_Latn,Pengucap syukur agama,Religious Gratitude,0.5853658536585366,0.8279334306716919,high,0,0
religious harvest festival,ind,ind_Latn,perayaan pemotongan agama,celebration of religious cuts,0.4,0.7706218957901001,medium,1,0
religious obon,ind,ind_Latn,Obon keagamaan,Religious Obon,1.0,0.6829244494438171,medium,0,0
religious tet,ind,ind_Latn,Tet agama,Faithful,0.09523809523809523,0.651914656162262,medium,1,0
religious songkran,ind,ind_Latn,lagu agamakran,religious songs,0.8484848484848485,0.5781286358833313,low,1,0
religious dragon boat festival,ind,ind_Latn,festival perahu naga religius,religious dragon boat festival,1.0,0.7861722707748413,medium,0,0
religious mid autumn festival,ind,ind_Latn,festival religius pertengahan musim gugur,mid-autumn religious festival,0.6206896551724138,0.8751903772354126,high,0,0
religious qingming,ind,ind_Latn,Qingming agama,Qingming religion,0.45714285714285713,0.4829813539981842,low,1,0
religious yom kippur,ind,ind_Latn,agama yom kippur,religion of yom kippur,0.8571428571428571,0.6874738931655884,medium,0,0
religious rosh hashanah,ind,ind_Latn,agama rosh hashanah,religion of rosh hashanah,0.875,0.6406958103179932,medium,0,0
religious purim,ind,ind_Latn,Purim agama,Religious Purim,1.0,0.8435049057006836,high,0,0
religious sukkot,ind,ind_Latn,Sukkot agama,Religious Sukkot,1.0,0.8148007988929749,high,0,0
religious advent,ind,ind_Latn,kedatangan agama,the arrival of religion,0.41025641025641024,0.8538103699684143,high,1,0
religious holi,ind,ind_Latn,agama holi,Holy religion,0.5185185185185185,0.6618951559066772,medium,1,0
religious navratri,ind,ind_Latn,religius navratri,religious navratri,1.0,0.5992096662521362,low,1,0
religious onam,ind,ind_Latn,onam agama,religious onam,1.0,0.8398040533065796,high,0,0
religious pongal,ind,ind_Latn,pongal agama,religious leaders,0.6666666666666666,0.8050087690353394,high,0,0
religious durga puja,ind,ind_Latn,agama durga puja,religion of durga puja,0.8571428571428571,0.6728852987289429,medium,0,0
religious janmashtami,ind,ind_Latn,agama janmashtami,The religion of janmashtami,0.7916666666666666,0.6572320461273193,medium,0,0
religious good friday,ind,ind_Latn,hari Jumat yang baik,Good Friday.,0.6666666666666666,0.6140215396881104,medium,0,0
religious pentecost,ind,ind_Latn,agama Pentakosta,Pentecostal religion,0.46153846153846156,0.6703543066978455,medium,1,0
religious epiphany,ind,ind_Latn,Pengungkapan agama,Religious Disclosure,0.5789473684210527,0.8370250463485718,high,0,0
religious all saints day,ind,ind_Latn,agama semua orang kudus hari,The religion of all men is holy day,0.576271186440678,0.5341775417327881,low,1,0
religious lunar new year,ind,ind_Latn,tahun baru lunar religius,religious lunar new year,1.0,0.8750466704368591,high,0,0
religious thingyan,ind,ind_Latn,hal-hal agamayan,religious matters,0.6285714285714286,0.7125198245048523,medium,0,0
religious day of the dead,ind,ind_Latn,Hari religius orang mati,Religious Day of the Dead,1.0,0.7457597255706787,medium,0,0
religious mardi gras,ind,ind_Latn,religius mardi gras,religious mardi gras,1.0,0.7989752888679504,medium,0,0
religious saint day,ind,ind_Latn,hari santo religius,religious saint day,1.0,0.8290892839431763,high,0,0
religious martinmas,ind,ind_Latn,Martinmas agama,Martin is religious.,0.46153846153846156,0.4889363944530487,low,1,0
religious st patricks day,ind,ind_Latn,agama St Patrick hari,religious St Patrick's day,0.9803921568627451,0.5878989100456238,low,1,0
religious independence day,ind,ind_Latn,Hari kemerdekaan agama,Religious Independence Day,1.0,0.8621305823326111,high,0,0
religious mawlid,ind,ind_Latn,agama mawlid,religion of the Mawlids,0.717948717948718,0.7232526540756226,medium,0,0
religious ashura,ind,ind_Latn,Ashura agama,Ashura religion,0.45161290322580644,0.8172715306282043,high,1,0
religious hajj,ind,ind_Latn,haji agama,religious pilgrimage,0.6470588235294118,0.8508796095848083,high,0,0
religious umrah,ind,ind_Latn,Umrah agama,Religious Umrah,1.0,0.8615459203720093,high,0,0
religious setsubun,ind,ind_Latn,Setubun agama,A Religious Sacrifice,0.6153846153846154,0.7456998229026794,medium,0,0
seasonal festival,ind,ind_Latn,festival musiman,seasonal festivals,0.9714285714285714,0.8676893711090088,high,0,0
seasonal holiday,ind,ind_Latn,liburan musiman,seasonal holidays,0.9696969696969697,0.8581305742263794,high,0,0
seasonal new year,ind,ind_Latn,tahun baru musiman,New year's season,0.47058823529411764,0.8267661333084106,high,1,0
seasonal easter,ind,ind_Latn,Paskah musiman,Easter of the Season,0.34285714285714286,0.838456392288208,high,1,0
dress,ind,ind_Latn,pakaian,Clothes,0.3333333333333333,0.7776982188224792,medium,1,1
clothing,ind,ind_Latn,pakaian,Clothes,0.6666666666666666,0.835558295249939,high,1,1
garment,ind,ind_Latn,pakaian,Clothes,0.14285714285714285,0.8212297558784485,high,1,1
veil,ind,ind_Latn,pelindung,protector,0.15384615384615385,0.8102204203605652,high,1,0
hijab,ind,ind_Latn,jilbab,the veil,0.3076923076923077,0.8403253555297852,high,1,1
niqab,ind,ind_Latn,niqab,the niqab,0.7142857142857143,0.8420669436454773,high,0,0
burqa,ind,ind_Latn,Burqa,Burqa,1.0,0.7607638835906982,medium,0,0
sari,ind,ind_Latn,sari,the squirrels,0.23529411764705882,0.6398570537567139,medium,1,0
kimono,ind,ind_Latn,Kimono,The kimono,0.75,0.823645293712616,high,0,0
hanbok,ind,ind_Latn,Hanbok,The Hanbok,0.75,0.7911286354064941,medium,0,0
turban,ind,ind_Latn,turban,turban,1.0,0.8511532545089722,high,0,0
abaya,ind,ind_Latn,abaya,the abaya,0.7142857142857143,0.7772417068481445,medium,0,0
thobe,ind,ind_Latn,di sana,There it is.,0.35294117647058826,0.37906062602996826,low,1,0
dupatta,ind,ind_Latn,dupatta,The dupatta,0.7777777777777778,0.6450144052505493,medium,0,0
lehenga,ind,ind_Latn,Lehenga,The neck,0.4,0.6903021335601807,medium,1,0
kurta,ind,ind_Latn,kurta,the curtains,0.47058823529411764,0.5298410058021545,low,1,0
dhoti,ind,ind_Latn,dhoti,the dhoti,0.7142857142857143,0.6507517099380493,medium,0,0
qipao,ind,ind_Latn,qipao,the qipao,0.7142857142857143,0.7154684066772461,medium,0,0
uniform,ind,ind_Latn,seragam,Uniforms,0.9333333333333333,0.834360659122467,high,0,0
formal,ind,ind_Latn,formal,formal,1.0,0.6527488231658936,medium,0,0
casual,ind,ind_Latn,kasual,Casual,1.0,0.6612358093261719,medium,0,0
modest,ind,ind_Latn,rendah hati,humility,0.2857142857142857,0.8227241039276123,high,1,1
ornate,ind,ind_Latn,menghiasi,decorating,0.5,0.7065718173980713,medium,1,0
jewelry,ind,ind_Latn,Perhiasan,Jewelry,1.0,0.837997555732727,high,0,0
necklace,ind,ind_Latn,kalung,The necklace,0.8,0.7740838527679443,medium,0,0
earring,ind,ind_Latn,cincin telinga,earrings,0.9333333333333333,0.7817391157150269,medium,0,0
bracelet,ind,ind_Latn,gelang,bracelet,1.0,0.8200555443763733,high,0,0
ring,ind,ind_Latn,cincin,rings,0.8888888888888888,0.7307032346725464,medium,0,0
headscarf,ind,ind_Latn,jilbab,the veil,0.23529411764705882,0.8384302854537964,high,1,1
tattoo,ind,ind_Latn,tato,Tattoo,1.0,0.8237505555152893,high,0,0
piercing,ind,ind_Latn,penembakan,Shots fired,0.21052631578947367,0.5065561532974243,low,1,0
mask,ind,ind_Latn,topeng,The mask,0.6666666666666666,0.8464519381523132,high,0,0
gown,ind,ind_Latn,gaun,Dress,0.0,0.5005314946174622,low,1,0
tuxedo,ind,ind_Latn,smoking,smoking,0.15384615384615385,0.386473685503006,low,1,0
wedding dress,ind,ind_Latn,gaun pengantin,wedding dress,1.0,0.8657293319702148,high,0,0
sash,ind,ind_Latn,sisir,the ribs,0.16666666666666666,0.7638624310493469,medium,1,0
sandals,ind,ind_Latn,sandal,sandals,1.0,0.7299616932868958,medium,0,0
slippers,ind,ind_Latn,Sepatu,Shoes,0.46153846153846156,0.8327924013137817,high,1,0
bangle,ind,ind_Latn,bergelombang,Waves,0.36363636363636365,0.3582857847213745,low,1,0
anklet,ind,ind_Latn,pergelangan kaki,wrists,0.16666666666666666,0.5356364846229553,low,1,0
kaftan,ind,ind_Latn,Kaftan,The Kaftan,0.75,0.827193558216095,high,0,0
poncho,ind,ind_Latn,poncho,The poncho,0.75,0.7836407423019409,medium,0,0
sombrero,ind,ind_Latn,sombrero,The sweater,0.3157894736842105,0.8139011859893799,high,1,0
kippah,ind,ind_Latn,Kippah,What's the matter?,0.16666666666666666,0.6460239291191101,medium,1,0
yarmulke,ind,ind_Latn,yarmulke,the yarmulke,0.8,0.7479261755943298,medium,0,0
mourning dress,ind,ind_Latn,pakaian duka,Sadly dressed,0.4444444444444444,0.7918332815170288,medium,1,0
ceremonial mask,ind,ind_Latn,topeng upacara,Ceremonial mask,1.0,0.8675838708877563,high,0,0
formal dress,ind,ind_Latn,pakaian formal,Formal clothing,0.5185185185185185,0.8549522757530212,high,1,1
formal clothing,ind,ind_Latn,pakaian formal,Formal clothing,1.0,0.8597948551177979,high,1,1
formal garment,ind,ind_Latn,pakaian formal,Formal clothing,0.5517241379310345,0.8493289351463318,high,1,1
formal veil,ind,ind_Latn,kerudung formal,formal coat of arms,0.4666666666666667,0.7908898591995239,medium,1,0
formal hijab,ind,ind_Latn,jilbab formal,formal veil,0.6956521739130435,0.831089198589325,high,1,1
formal niqab,ind,ind_Latn,niqab formal,formal niqab,1.0,0.4804399609565735,low,1,0
formal burqa,ind,ind_Latn,Burqa formal,Formal burqa,1.0,0.6412013173103333,medium,0,0
formal sari,ind,ind_Latn,sari formal,formal sari,1.0,0.5723576545715332,low,1,0
formal kimono,ind,ind_Latn,Kimono formal,The formal kimono,0.8666666666666667,0.6904919147491455,medium,0,0
