source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
sacred karma,deu,deu_Latn,Heiliges Karma,Sacred Karma,1.0,0.8211137652397156,high,0,0
sacred altar,deu,deu_Latn,heiliges Altar,holy altar,0.5454545454545454,0.8236898183822632,high,1,0
sacred incense,deu,deu_Latn,Heiliges Weihrauch,Sacred Frankincense,0.8484848484848485,0.805372416973114,high,0,0
sacred rosary,deu,deu_Latn,Heiliger Rosenkranz,Holy Rosary,0.5833333333333334,0.8272868394851685,high,0,0
sacred blessing,deu,deu_Latn,Heiliger Segen,Holy Blessing,0.6428571428571429,0.833179235458374,high,0,0
sacred curse,deu,deu_Latn,Heiliger Fluch,Holy Curse,0.5454545454545454,0.8309840559959412,high,1,0
sacred sabbath,deu,deu_Latn,heilige Sabbat,Holy Sabbath,0.6153846153846154,0.8419572114944458,high,0,0
sacred halal,deu,deu_Latn,heilige Halal,Holy Halal,0.5454545454545454,0.8039771318435669,high,1,0
sacred kosher,deu,deu_Latn,heilige Kosher,holy kosher,0.5833333333333334,0.7053692936897278,medium,0,0
sacred fasting,deu,deu_Latn,Heiliges Fasten,Holy Fasting,0.6153846153846154,0.840238094329834,high,0,0
sacred sacrifice,deu,deu_Latn,Heiliges Opfer,Sacred Sacrifice,1.0,0.8362939953804016,high,0,0
sacred monastery,deu,deu_Latn,Heiliges Kloster,Holy Monastery,0.6666666666666666,0.8448392152786255,high,1,1
sacred convent,deu,deu_Latn,Heiliges Kloster,Holy Monastery,0.2857142857142857,0.845287561416626,high,1,1
sacred abbey,deu,deu_Latn,heilige Abtei,Holy Abbey,0.5454545454545454,0.8289433717727661,high,1,0
sacred minaret,deu,deu_Latn,Heiliges Minarett,Holy Minaret,0.6153846153846154,0.8628671169281006,high,0,0
sacred pagoda,deu,deu_Latn,heilige Pagoda,sacred pagoda,1.0,0.8149182796478271,high,0,0
sacred stupa,deu,deu_Latn,heilige Stupa,holy stupa,0.5454545454545454,0.8330918550491333,high,1,0
sacred ancestral altar,deu,deu_Latn,heiliges Altar der Vorfahren,The holy altar of the ancestors.,0.4074074074074074,0.8288984298706055,high,1,0
sacred funeral rite,deu,deu_Latn,Heilige Begräbnisritus,Sacred Funeral Rite,1.0,0.8197055459022522,high,0,0
sacred mourning rite,deu,deu_Latn,heilige Trauerritus,Sacred Mourning Rite,1.0,0.825660228729248,high,0,0
sacred memorial service,deu,deu_Latn,heilige Gedenkfeier,holy commemoration,0.34146341463414637,0.8298132419586182,high,1,0
sacred ancestor worship,deu,deu_Latn,heilige Vorfahrenverehrung,Holy worship of ancestors,0.4583333333333333,0.8367406129837036,high,1,0
sacred tabernacle,deu,deu_Latn,das heilige Tabernakel,the holy tabernacle,0.6666666666666666,0.8096684217453003,high,0,0
sacred prayer mat,deu,deu_Latn,heilige Gebetsmatte,holy prayer mat,0.6875,0.8398659229278564,high,0,0
sacred chanting,deu,deu_Latn,Heiliges Gesang,Sacred Singing,0.6896551724137931,0.8428283929824829,high,0,0
sacred hymn,deu,deu_Latn,heilige Hymne,Holy hymn,0.5,0.8158719539642334,high,1,0
sacred sermon,deu,deu_Latn,heilige Predigt,Holy preaching,0.2222222222222222,0.8571534752845764,high,1,0
sacred liturgy,deu,deu_Latn,heilige Liturgie,Sacred Liturgy,1.0,0.8452706336975098,high,0,0
ritual religion,deu,deu_Latn,Ritualreligion,Ritual religion,1.0,0.6998223066329956,medium,0,0
ritual ritual,deu,deu_Latn,Ritual-Ritual,Ritual - Ritual,0.9285714285714286,0.34044328331947327,low,1,0
ritual prayer,deu,deu_Latn,rituelles Gebet,Ritual prayer,1.0,0.8415513038635254,high,0,0
ritual temple,deu,deu_Latn,ritueller Tempel,Ritual temples,0.9629629629629629,0.8386669754981995,high,0,0
ritual church,deu,deu_Latn,Rituelle Kirche,Ritual Church,1.0,0.8565249443054199,high,0,0
ritual mosque,deu,deu_Latn,rituelle Moschee,Ritual mosque,1.0,0.8119730949401855,high,0,0
rice,deu,deu_Latn,Reis,Rice,1.0,0.852584958076477,high,0,0
bread,deu,deu_Latn,Brot,Bread,1.0,0.8339566588401794,high,0,0
noodle,deu,deu_Latn,Nudeln,Noodles,0.9230769230769231,0.8172267079353333,high,1,1
dumpling,deu,deu_Latn,Dümmel,That 's stupid .,0.08333333333333333,0.6626181602478027,medium,1,0
curry,deu,deu_Latn,Curry,Curry,1.0,0.7962509393692017,medium,0,0
spice,deu,deu_Latn,Gewürze,Spices,0.9090909090909091,0.8102999925613403,high,0,0
tea,deu,deu_Latn,Tee,Tea,1.0,0.8502165079116821,high,1,1
coffee,deu,deu_Latn,Kaffee,Coffee,1.0,0.8517929315567017,high,0,0
meat,deu,deu_Latn,Fleisch,Meat,1.0,0.8234138488769531,high,0,0
vegetarian,deu,deu_Latn,Vegetarier,Vegetarians,0.9523809523809523,0.8111518025398254,high,0,0
vegan,deu,deu_Latn,Vegan,Vegans and vegans,0.45454545454545453,0.8266956210136414,high,1,0
soup,deu,deu_Latn,Suppe,Soup,1.0,0.8319078087806702,high,0,0
stew,deu,deu_Latn,Stew,Stew,1.0,0.6691812872886658,medium,0,0
barbecue,deu,deu_Latn,Barbecue,Barbecue,1.0,0.8192217946052551,high,0,0
fermented,deu,deu_Latn,fermentiert,Fermented,1.0,0.8183237314224243,high,0,0
pickled,deu,deu_Latn,"mit einem Gehalt von 0,5% oder mehr","Containing by weight 0,5% or more but not more than 0,5%",0.06349206349206349,0.4902473986148834,low,1,0
banquet,deu,deu_Latn,Bankett,Banquet,1.0,0.8246850371360779,high,0,0
feast,deu,deu_Latn,Fest,Party,0.4,0.7934133410453796,medium,1,1
street food,deu,deu_Latn,Straßennahrung,Street food,1.0,0.8582062125205994,high,0,0
dessert,deu,deu_Latn,Süßigkeiten,Sweets,0.3076923076923077,0.8275812864303589,high,1,0
sauce,deu,deu_Latn,Salz,Salt,0.4444444444444444,0.750757098197937,medium,1,0
grain,deu,deu_Latn,Getreide,Cereals,0.3333333333333333,0.8314485549926758,high,1,0
fruit,deu,deu_Latn,Früchte,Fruit and nuts,0.5263157894736842,0.8081129789352417,high,1,0
vegetable,deu,deu_Latn,Gemüse,Fruit and vegetables,0.6206896551724138,0.8095816969871521,high,0,0
kebab,deu,deu_Latn,Kebab,Cheese and other edible mushrooms,0.10526315789473684,0.7849699258804321,medium,1,0
shawarma,deu,deu_Latn,Schwarm,Swarm,0.7692307692307693,0.3486294150352478,low,1,0
ramen,deu,deu_Latn,Ramen,Fresh fruit and vegetables,0.1935483870967742,0.7520402669906616,medium,1,0
sushi,deu,deu_Latn,Sushi,Sushi,1.0,0.8390706181526184,high,0,0
kimchi,deu,deu_Latn,Kimchi,Kimchi,1.0,0.786262571811676,medium,0,0
pho,deu,deu_Latn,PHO,The Commission shall adopt delegated acts in accordance with the opinion of the European Parliament and of the Council.,0.04918032786885246,0.7275243997573853,medium,1,0
biryani,deu,deu_Latn,Biryani,Biryani,1.0,0.8400407433509827,high,0,0
falafel,deu,deu_Latn,Fallafel,Fallable paper and paperboard,0.2777777777777778,0.8247334957122803,high,1,0
pasta,deu,deu_Latn,Nudeln,Noodles,0.16666666666666666,0.7568863034248352,medium,1,1
cheese,deu,deu_Latn,Käse,Cheese,1.0,0.850506067276001,high,0,0
wine,deu,deu_Latn,Wein,Wine,1.0,0.8440966010093689,high,0,0
beer,deu,deu_Latn,Bier,Beer,1.0,0.8515676259994507,high,0,0
chai,deu,deu_Latn,Tee,Tea,0.2857142857142857,0.8428313136100769,high,1,1
espresso,deu,deu_Latn,Espresso,Espresso,1.0,0.8222754001617432,high,0,0
udon,deu,deu_Latn,Udon,Manufacture in which all the materials used are:,0.07692307692307693,0.7330915331840515,medium,1,0
soba,deu,deu_Latn,Soba,Soba,1.0,0.7745790481567383,medium,0,0
congee,deu,deu_Latn,Vergütung,Compensation,0.3333333333333333,0.41531866788864136,low,1,0
bibimbap,deu,deu_Latn,Schädel,Skulls,0.0,0.35429513454437256,low,1,0
hummus,deu,deu_Latn,Hummus,Hummus,1.0,0.8294957876205444,high,0,0
tabbouleh,deu,deu_Latn,Tabouleh,Table of contents,0.38461538461538464,0.78846675157547,medium,1,0
paella,deu,deu_Latn,Paella,Paella,1.0,0.8390180468559265,high,0,0
risotto,deu,deu_Latn,Risotto,Risotto,1.0,0.8358168601989746,high,0,0
couscous,deu,deu_Latn,Couscous,Couscous,1.0,0.8232746720314026,high,0,0
injera,deu,deu_Latn,injera,injera,1.0,0.7264312505722046,medium,0,0
tortilla,deu,deu_Latn,Tortilla,Tortillas and other cereals,0.45714285714285713,0.8240267634391785,high,1,0
tamale,deu,deu_Latn,"""Tamale""","""Tamales""",0.8,0.6142411231994629,medium,0,0
arepa,deu,deu_Latn,Gänse,Goose,0.2,0.39512765407562256,low,1,0
empanada,deu,deu_Latn,Verpflanzung,Planting,0.375,0.46850821375846863,low,1,0
mochi,deu,deu_Latn,Mochi,Mochi,1.0,0.6971137523651123,medium,0,0
matcha,deu,deu_Latn,Matcha,Matcha,1.0,0.8240079879760742,high,0,0
jalebi,deu,deu_Latn,Jalebi,Jalebi,1.0,0.5045085549354553,low,1,0
halwa,deu,deu_Latn,Halwa,Half of it,0.4,0.6169279217720032,medium,1,0
flatbread,deu,deu_Latn,Flachbrot,Flatbread,1.0,0.8414222002029419,high,0,0
naan,deu,deu_Latn,naan,The Commission shall adopt implementing acts in accordance with Article 2 of this Regulation.,0.08247422680412371,0.7369649410247803,medium,1,0
roti,deu,deu_Latn,Roti,Roti,1.0,0.8430690765380859,high,0,0
chapati,deu,deu_Latn,Chapati,Manufacture in which all the materials used are classified,0.18461538461538463,0.7807174921035767,medium,1,0
paratha,deu,deu_Latn,Paratha,Paratha,1.0,0.6700663566589355,medium,0,0
soy sauce,deu,deu_Latn,Sojasoß,Soybean juice,0.6363636363636364,0.8496406078338623,high,0,0
fish sauce,deu,deu_Latn,Fischsauce,Fish sauce,1.0,0.8422144055366516,high,0,0
ghee,deu,deu_Latn,Ghee,Ghee,1.0,0.8003828525543213,high,0,0
paneer,deu,deu_Latn,Pfeffer,Pepper,0.6666666666666666,0.46784529089927673,low,1,0
pickles,deu,deu_Latn,Pickeln,Pimples,0.7142857142857143,0.745996356010437,medium,0,0
broth,deu,deu_Latn,Brühe,Fresh or chilled,0.2857142857142857,0.7976745963096619,medium,1,0
porridge,deu,deu_Latn,Frühstück,Breakfast,0.23529411764705882,0.7849496603012085,medium,1,0
lentil,deu,deu_Latn,Linsen,Lenses,0.5,0.4504900276660919,low,1,0
chickpea,deu,deu_Latn,Hühner,Chickens,0.75,0.5984874367713928,low,1,0
cassava,deu,deu_Latn,Kassasche,Cashier,0.42857142857142855,0.7271913290023804,medium,1,0
plantain,deu,deu_Latn,Pflanzen,Crops and vegetables,0.35714285714285715,0.7644678354263306,medium,1,0
okra,deu,deu_Latn,okra,oak or other edible oak,0.2962962962962963,0.8344203233718872,high,1,0
eggplant,deu,deu_Latn,Erdbeeren,Strawberries,0.1,0.7940161228179932,medium,1,0
traditional rice,deu,deu_Latn,traditioneller Reis,Traditional rice,1.0,0.8453696370124817,high,0,0
traditional bread,deu,deu_Latn,traditionelles Brot,Traditional bread,1.0,0.8389343023300171,high,0,0
traditional noodle,deu,deu_Latn,Traditionelle Nudeln,Traditional noodles,0.972972972972973,0.8430931568145752,high,0,0
traditional dumpling,deu,deu_Latn,Traditionelle Dumpling,Traditional dumpling,1.0,0.6651465892791748,medium,0,0
traditional curry,deu,deu_Latn,Traditionelle Curry,Traditional curry,1.0,0.7710759043693542,medium,0,0
traditional spice,deu,deu_Latn,Traditionelle Gewürze,Traditional spices,0.9714285714285714,0.8276774883270264,high,0,0
traditional tea,deu,deu_Latn,Traditioneller Tee,Traditional tea,1.0,0.862397313117981,high,0,0
traditional coffee,deu,deu_Latn,traditioneller Kaffee,Traditional coffee,1.0,0.8678518533706665,high,0,0
traditional meat,deu,deu_Latn,traditionelles Fleisch,Traditional meat,1.0,0.8283519744873047,high,0,0
traditional vegetarian,deu,deu_Latn,Traditionelle Vegetarier,Traditional vegetarians,0.9777777777777777,0.8486319184303284,high,0,0
traditional vegan,deu,deu_Latn,Traditionelle Veganer,Traditional vegans,0.9714285714285714,0.8549444675445557,high,0,0
traditional soup,deu,deu_Latn,Traditionelle Suppe,Traditional soup,1.0,0.8445415496826172,high,0,0
traditional stew,deu,deu_Latn,Traditionelle Stew,Traditional stew,1.0,0.5716947913169861,low,1,0
traditional barbecue,deu,deu_Latn,Traditionsbarbecue,Traditional barbecue,1.0,0.8276770114898682,high,0,0
traditional fermented,deu,deu_Latn,traditionell fermentierte,Traditionally fermented,0.9545454545454546,0.7286557555198669,medium,0,0
traditional pickled,deu,deu_Latn,herkömmliche Rüben,Traditional strawberries,0.6511627906976745,0.5495202541351318,low,1,0
traditional banquet,deu,deu_Latn,traditionelles Bankett,Traditional banquet,1.0,0.8478288650512695,high,0,0
traditional feast,deu,deu_Latn,Traditionsfest,Traditional feast,1.0,0.8220274448394775,high,0,0
traditional street food,deu,deu_Latn,Traditionelles Straßenessen,Traditional street food,1.0,0.854684054851532,high,0,0
traditional dessert,deu,deu_Latn,traditioneller Dessert,Traditional dessert,1.0,0.8548082113265991,high,0,0
traditional sauce,deu,deu_Latn,Traditionelle Sauce,Traditional sauce,1.0,0.8498079180717468,high,0,0
traditional grain,deu,deu_Latn,Traditionelle Getreide,Traditional cereals,0.7777777777777778,0.842725932598114,high,0,0
traditional fruit,deu,deu_Latn,Traditionelle Früchte,Traditional fruit,1.0,0.8400700092315674,high,0,0
traditional vegetable,deu,deu_Latn,traditionelles Gemüse,Traditional vegetables,0.9767441860465116,0.8345361948013306,high,0,0
traditional kebab,deu,deu_Latn,traditioneller Kebab,traditional kebab,1.0,0.8555285930633545,high,0,0
traditional shawarma,deu,deu_Latn,Traditionelle Schwarma,Traditional dishes,0.7368421052631579,0.8227792978286743,high,0,0
festival,deu,deu_Latn,Fest,Party,0.15384615384615385,0.7929080128669739,medium,1,1
holiday,deu,deu_Latn,Urlaub,Holidays,0.9333333333333333,0.8320019245147705,high,0,0
new year,deu,deu_Latn,Neujahr,New year,1.0,0.8616349697113037,high,0,0
easter,deu,deu_Latn,Ostern,Easter,1.0,0.5572044253349304,low,1,0
ramadan,deu,deu_Latn,Ramadan,Ramadan,1.0,0.8596591949462891,high,0,0
eid,deu,deu_Latn,Eid,The oath,0.18181818181818182,0.8325691223144531,high,1,0
diwali,deu,deu_Latn,Diwali,Diwali,1.0,0.7942797541618347,medium,0,0
vesak,deu,deu_Latn,Vesack,Vesack,0.9090909090909091,0.7240490317344666,medium,0,0
hanukkah,deu,deu_Latn,Hanukkah,Hanukkah,1.0,0.8373600244522095,high,0,0
passover,deu,deu_Latn,Passah,It 's all right .,0.16,0.5969627499580383,low,1,0
nowruz,deu,deu_Latn,Nowruz,In the case of Nowruz,0.4444444444444444,0.7245827913284302,medium,1,0
carnival,deu,deu_Latn,Karneval,Carnival,1.0,0.8553121089935303,high,0,0
thanksgiving,deu,deu_Latn,Dankbarkeit,Gratitude,0.19047619047619047,0.8513501286506653,high,1,0
harvest festival,deu,deu_Latn,Fest der Ernte,Feast of the Harvest,0.3888888888888889,0.855681836605072,high,1,0
obon,deu,deu_Latn,in der Vergangenheit,In the past,0.13333333333333333,0.3272342383861542,low,1,0
tet,deu,deu_Latn,Tet,Tet,1.0,0.3756626844406128,low,1,0
songkran,deu,deu_Latn,Songkran,"Flat-rolled products of iron or non-alloy steel, of iron or non-alloy steel",0.14457831325301204,0.8171160221099854,high,1,0
dragon boat festival,deu,deu_Latn,Drachenbootfest,Dragon Boat Festival,1.0,0.8402944803237915,high,0,0
mid autumn festival,deu,deu_Latn,Mitte Herbstfest,Mid-Autumn Festival,0.9473684210526315,0.6966127157211304,medium,0,0
qingming,deu,deu_Latn,Qingming,Qingming,1.0,0.7909857034683228,medium,0,0
yom kippur,deu,deu_Latn,yom kippur,of a kind used for the manufacture of foodstuffs,0.20689655172413793,0.7940739989280701,medium,1,0
rosh hashanah,deu,deu_Latn,Rosh Hashanah,Rosh Hashanah,1.0,0.8379498720169067,high,0,0
purim,deu,deu_Latn,Purim,Purim,1.0,0.7698426246643066,medium,0,0
sukkot,deu,deu_Latn,Sukkot,Sukkot,1.0,0.7383760213851929,medium,0,0
advent,deu,deu_Latn,Auferstehung,The Resurrection,0.18181818181818182,0.769385814666748,medium,1,0
holi,deu,deu_Latn,Heiligkeit,Holiness,0.6666666666666666,0.6234648823738098,medium,0,0
navratri,deu,deu_Latn,Navratri,"Notwithstanding the provisions of this Article,",0.21818181818181817,0.7849185466766357,medium,1,0
onam,deu,deu_Latn,Onam,Onam,1.0,0.6437961459159851,medium,0,0
pongal,deu,deu_Latn,Pongal,Pongal,1.0,0.620875358581543,medium,0,0
durga puja,deu,deu_Latn,Durga Puja,Durga Puja,1.0,0.8500069379806519,high,0,0
janmashtami,deu,deu_Latn,Jannashtami,Jannashtami,0.9090909090909091,0.7655242681503296,medium,0,0
good friday,deu,deu_Latn,Guten Freitag,Good Friday .,0.9166666666666666,0.8588466644287109,high,0,0
pentecost,deu,deu_Latn,Pfingsten,Fresh fruit and vegetables,0.2857142857142857,0.7861034274101257,medium,1,0
epiphany,deu,deu_Latn,Offenbarung,Revelation,0.3333333333333333,0.8079108595848083,high,1,0
all saints day,deu,deu_Latn,Tag aller Heiligen,The Day of All Saints,0.5714285714285714,0.8237550258636475,high,0,0
lunar new year,deu,deu_Latn,Lunar Neujahr,Lunar New Year,1.0,0.8164995908737183,high,0,0
thingyan,deu,deu_Latn,Dingyan,Dingyan,0.8,0.5433412790298462,low,1,0
day of the dead,deu,deu_Latn,Tag der Toten,Day of the Dead,1.0,0.8379929661750793,high,0,0
mardi gras,deu,deu_Latn,Mardi Gras,Mardi Gras,1.0,0.8387557864189148,high,0,0
saint day,deu,deu_Latn,Tag der Heiligen,Day of the Saints,0.38461538461538464,0.7862294912338257,medium,1,0
martinmas,deu,deu_Latn,Martinmas,The Commission shall adopt delegated acts in accordance with the opinion of the European Parliament and of the Council.,0.078125,0.8119286894798279,high,1,0
st patricks day,deu,deu_Latn,St. Patrick's Day,This is St. Patrick's Day.,0.7317073170731707,0.8267805576324463,high,0,0
independence day,deu,deu_Latn,Unabhängigkeitstag,Independence day,1.0,0.8349403142929077,high,0,0
mawlid,deu,deu_Latn,Mawlyd,Mawlyd,0.8333333333333334,0.6337404251098633,medium,0,0
ashura,deu,deu_Latn,Ashura,Ashura,1.0,0.8121255040168762,high,0,0
hajj,deu,deu_Latn,Hajj,Hajj,1.0,0.7358120679855347,medium,0,0
umrah,deu,deu_Latn,Umrah,Rate of arrival,0.2,0.8080208897590637,high,1,0
setsubun,deu,deu_Latn,Satsubun,Satsubun,0.875,0.7801002264022827,medium,0,0
religious festival,deu,deu_Latn,religiöse Feste,religious holidays,0.6111111111111112,0.8335063457489014,high,0,0
religious holiday,deu,deu_Latn,religiöse Feiertage,religious holidays,0.9714285714285714,0.8445616960525513,high,0,0
religious new year,deu,deu_Latn,religiöses Neujahr,Religious New Year,1.0,0.8711230158805847,high,0,0
religious easter,deu,deu_Latn,religiöse Ostern,religious Easter,1.0,0.8375192880630493,high,0,0
religious ramadan,deu,deu_Latn,religiöse Ramadan,Religious Ramadan,1.0,0.8327951431274414,high,0,0
religious eid,deu,deu_Latn,religiöse Feiertag,religious holidays,0.7741935483870968,0.663374662399292,medium,0,0
religious diwali,deu,deu_Latn,religiöse Diwali,religious Diwali,1.0,0.8522998094558716,high,0,0
religious vesak,deu,deu_Latn,religiöse Vesak,Religious Vesak,1.0,0.6773701906204224,medium,0,0
religious hanukkah,deu,deu_Latn,religiöse Hanukkah,religious Hanukkah,1.0,0.8533535003662109,high,0,0
religious passover,deu,deu_Latn,religiöse Passah,religious Passover,1.0,0.7731320261955261,medium,0,0
religious nowruz,deu,deu_Latn,religiöse Nowruz,Religious Nowruz,1.0,0.8618714213371277,high,0,0
religious carnival,deu,deu_Latn,religiöse Karneval,religious carnival,1.0,0.8300067782402039,high,0,0
religious thanksgiving,deu,deu_Latn,religiöse Dankbarkeit,Religious gratitude,0.5853658536585366,0.8430936932563782,high,0,0
religious harvest festival,deu,deu_Latn,religiöse Erntefeier,religious harvest celebration,0.7636363636363637,0.8604263663291931,high,0,0
religious obon,deu,deu_Latn,religiöse Ablehnung,Religious Rejection,0.7272727272727273,0.49455752968788147,low,1,0
religious tet,deu,deu_Latn,religiöse,Religious,0.8181818181818182,0.34272363781929016,low,1,0
religious songkran,deu,deu_Latn,religiöse Songkran,Religious song cranes,0.8717948717948718,0.8535241484642029,high,0,0
religious dragon boat festival,deu,deu_Latn,religiöse Drachenbootfest,Religious Dragon Boat Festival,1.0,0.8238926529884338,high,0,0
religious mid autumn festival,deu,deu_Latn,religiöse Mitte Herbstfest,Religious Mid-Autumn Festival,0.9655172413793104,0.6001982688903809,medium,0,0
religious qingming,deu,deu_Latn,religiöse Qingming,religious Qingming,1.0,0.5934025645256042,low,1,0
religious yom kippur,deu,deu_Latn,religiöse yom kippur,religious Yom Kippur,1.0,0.8182487487792969,high,0,0
religious rosh hashanah,deu,deu_Latn,religiöse Rosh Hashanah,religious Rosh Hashanah,1.0,0.8571780920028687,high,0,0
religious purim,deu,deu_Latn,religiöse Purim,Religious Purim,1.0,0.8347054719924927,high,0,0
religious sukkot,deu,deu_Latn,religiöse Sukkot,Religious Sukkot,1.0,0.8265267014503479,high,0,0
religious advent,deu,deu_Latn,religiöse Ankunft,religious arrival,0.7272727272727273,0.8017846345901489,high,0,0
religious holi,deu,deu_Latn,religiöse Heiligkeit,Religious Holiness,0.875,0.6154422760009766,medium,0,0
religious navratri,deu,deu_Latn,religiöse Navratri,religious Navratri,1.0,0.8318185210227966,high,0,0
religious onam,deu,deu_Latn,religiöse Onam,Religious Onam,1.0,0.5015770792961121,low,1,0
religious pongal,deu,deu_Latn,religiöse Pongal,Religious Pongal,1.0,0.6402486562728882,medium,0,0
religious durga puja,deu,deu_Latn,religiöse Durga Puja,Religious Durga Puja,1.0,0.8547873497009277,high,0,0
religious janmashtami,deu,deu_Latn,religiöse Janashtami,religious Janashtami,0.975609756097561,0.818795382976532,high,0,0
religious good friday,deu,deu_Latn,religiöse gute Freitag,Religious Good Friday,1.0,0.5660620927810669,low,1,0
religious pentecost,deu,deu_Latn,religiöse Pfingsten,Religious Pentecost,1.0,0.8134453296661377,high,0,0
religious epiphany,deu,deu_Latn,religiöse Offenbarung,Religious Revelation,0.6842105263157895,0.8350540399551392,high,0,0
religious all saints day,deu,deu_Latn,religiöse All Saints Tag,Religious All Saints Day,1.0,0.7532579898834229,medium,0,0
religious lunar new year,deu,deu_Latn,religiöse Mondne Neujahr,Religious New Year moons,0.75,0.7161242961883545,medium,0,0
religious thingyan,deu,deu_Latn,religiöse Dinge,Religious matters,0.6285714285714286,0.7416585683822632,medium,0,0
religious day of the dead,deu,deu_Latn,religiöser Tag der Toten,Religious Day of the Dead,1.0,0.8422644138336182,high,0,0
religious mardi gras,deu,deu_Latn,religiöse Mardi Gras,Religious Mardi Gras,1.0,0.8535633087158203,high,0,0
religious saint day,deu,deu_Latn,religiöser Heiliger Tag,religious holy day,0.7567567567567568,0.812736451625824,high,0,0
religious martinmas,deu,deu_Latn,religiöse Martinmas,religious martinmas,1.0,0.750905454158783,medium,0,0
religious st patricks day,deu,deu_Latn,religiöse St. Patrick Tag,Religious St. Patrick's Day,0.9615384615384616,0.8160844445228577,high,0,0
religious independence day,deu,deu_Latn,Tag der religiösen Unabhängigkeit,Day of Religious Independence,0.8,0.8393567204475403,high,0,0
religious mawlid,deu,deu_Latn,religiöse Mawlid,religious Mawlid,1.0,0.684565544128418,medium,0,0
religious ashura,deu,deu_Latn,religiöse Ashura,religious Ashura,1.0,0.8429561853408813,high,0,0
religious hajj,deu,deu_Latn,religiöse Hajj,religious Hajj,1.0,0.8179646730422974,high,0,0
religious umrah,deu,deu_Latn,religiöse Umrah,Religious Umrah,1.0,0.860838770866394,high,0,0
religious setsubun,deu,deu_Latn,religiöse Setubun,religious setubun,0.9714285714285714,0.7365671992301941,medium,0,0
seasonal festival,deu,deu_Latn,Saisonfest,Festival of the Season,0.41025641025641024,0.8329085111618042,high,1,0
seasonal holiday,deu,deu_Latn,Saisonurlaub,Holidays of the season,0.3684210526315789,0.8270307779312134,high,1,0
seasonal new year,deu,deu_Latn,Saisonneues Jahr,New year of the season,0.41025641025641024,0.7531797289848328,medium,1,0
seasonal easter,deu,deu_Latn,Saisonale Ostern,Seasonal Easter,1.0,0.716820240020752,medium,0,0
dress,deu,deu_Latn,Kleider,Clothes,0.3333333333333333,0.7939019799232483,medium,1,1
clothing,deu,deu_Latn,Kleidung,Clothes and accessories,0.3870967741935484,0.8133776187896729,high,1,0
garment,deu,deu_Latn,Kleidungsstücke,Articles of apparel and clothing accessories,0.19607843137254902,0.7891448736190796,medium,1,1
veil,deu,deu_Latn,Schleier,Other articles of iron or non-alloy steel,0.13333333333333333,0.8095165491104126,high,1,0
hijab,deu,deu_Latn,Hijab,Hijab,1.0,0.801409125328064,high,0,0
niqab,deu,deu_Latn,Niqab,Niqab,1.0,0.8386545181274414,high,0,0
burqa,deu,deu_Latn,Burqa,Burqa,1.0,0.7607638835906982,medium,0,0
sari,deu,deu_Latn,Sarie,Sary,0.75,0.6208162307739258,medium,0,0
kimono,deu,deu_Latn,Kimono,Fresh fruit and vegetables,0.125,0.823645293712616,high,1,0
hanbok,deu,deu_Latn,Hanbok,Hemp and beef,0.42105263157894735,0.7911286354064941,medium,1,0
turban,deu,deu_Latn,Turban,Turbanes and their derivatives,0.3333333333333333,0.8533047437667847,high,1,0
abaya,deu,deu_Latn,Abaya,Abaya,1.0,0.8031669855117798,high,0,0
thobe,deu,deu_Latn,Siebe,Seventh,0.3333333333333333,0.4221971333026886,low,1,0
dupatta,deu,deu_Latn,Dupatta,Dupatta,1.0,0.6295036673545837,medium,0,0
lehenga,deu,deu_Latn,Lehenga,This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Union.,0.09523809523809523,0.6903021335601807,medium,1,0
kurta,deu,deu_Latn,kurta,of a kind used for the manufacture of foodstuffs,0.1509433962264151,0.5298410058021545,low,1,0
dhoti,deu,deu_Latn,Dhoti,Dhoti,1.0,0.7369797229766846,medium,0,0
qipao,deu,deu_Latn,Qipao,Qipao,1.0,0.6828315258026123,medium,0,0
uniform,deu,deu_Latn,Uniform,Uniforms,0.9333333333333333,0.7649300694465637,medium,0,0
formal,deu,deu_Latn,formelle,Formal,1.0,0.7580340504646301,medium,0,0
casual,deu,deu_Latn,zufällig,by chance,0.26666666666666666,0.777837872505188,medium,1,0
modest,deu,deu_Latn,bescheiden,Modest,1.0,0.7390801906585693,medium,0,0
ornate,deu,deu_Latn,Schmuck und Schmuck,Jewelry and jewellery,0.2222222222222222,0.2993241846561432,low,1,0
jewelry,deu,deu_Latn,Schmuck,Jewelry,1.0,0.8213789463043213,high,1,1
necklace,deu,deu_Latn,Halskette,Necklace,1.0,0.8395200967788696,high,0,0
earring,deu,deu_Latn,Ohrring,Earrings,0.9333333333333333,0.8240417242050171,high,0,0
bracelet,deu,deu_Latn,Armband,Wristbands,0.2222222222222222,0.6202225685119629,medium,1,0
ring,deu,deu_Latn,Ringe,Rings,0.8888888888888888,0.46902182698249817,low,1,0
headscarf,deu,deu_Latn,Kopfbedeckung,Headgear,0.7058823529411765,0.8301869630813599,high,0,0
tattoo,deu,deu_Latn,Tattoo,Tattoo,1.0,0.7935961484909058,medium,0,0
piercing,deu,deu_Latn,Durchdringung,Penetration,0.3157894736842105,0.49985337257385254,low,1,0
