source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
sacred halal,nld,nld_Latn,heilige halal,holy halal,0.5454545454545454,0.7296135425567627,medium,1,0
sacred kosher,nld,nld_Latn,heilige kosher,holy kosher,0.5833333333333334,0.684901773929596,medium,0,0
sacred fasting,nld,nld_Latn,heilige vasten,Holy fasting,0.6153846153846154,0.7983999252319336,medium,0,0
sacred sacrifice,nld,nld_Latn,heilige offer,Sacred Sacrifice,1.0,0.8154443502426147,high,0,0
sacred monastery,nld,nld_Latn,heilige klooster,Holy monastery,0.6666666666666666,0.8153210282325745,high,1,1
sacred convent,nld,nld_Latn,heilige klooster,Holy monastery,0.2857142857142857,0.8295364379882812,high,1,1
sacred abbey,nld,nld_Latn,heilige abdij,Holy Abbey,0.5454545454545454,0.8110610842704773,high,1,0
sacred minaret,nld,nld_Latn,heilige minaret,sacred minaret,1.0,0.854063093662262,high,0,0
sacred pagoda,nld,nld_Latn,heilige pagode,sacred pagoda,1.0,0.8564941883087158,high,0,0
sacred stupa,nld,nld_Latn,heilige stupa,sacred stupa,1.0,0.8429874181747437,high,0,0
sacred ancestral altar,nld,nld_Latn,heilige voorouderlijke altaar,sacred ancestral altar,1.0,0.8272663354873657,high,0,0
sacred funeral rite,nld,nld_Latn,heilige begrafenisritus,sacred funeral rites,0.9743589743589743,0.838445246219635,high,0,0
sacred mourning rite,nld,nld_Latn,heilige rouwritus,Sacred Mourning,0.8571428571428571,0.7365309596061707,medium,0,0
sacred memorial service,nld,nld_Latn,heilige herdenkingsdienst,sacred memorial service,1.0,0.80512535572052,high,0,0
sacred ancestor worship,nld,nld_Latn,heilige voorouders aanbidding,Worship of Holy Ancestors,0.4583333333333333,0.851024866104126,high,1,0
sacred tabernacle,nld,nld_Latn,heilige tabernakel,holy tabernacle,0.6875,0.8406515717506409,high,0,0
sacred prayer mat,nld,nld_Latn,heilige gebedsmat,Sacred Prayer Mat,1.0,0.8340604305267334,high,0,0
sacred chanting,nld,nld_Latn,Heilig gezang,Sacred Singing,0.6896551724137931,0.8313536047935486,high,0,0
sacred hymn,nld,nld_Latn,heilige hymne,sacred hymn,1.0,0.8184846639633179,high,0,0
sacred sermon,nld,nld_Latn,heilige preek,Holy preaching,0.2222222222222222,0.8366923332214355,high,1,0
sacred liturgy,nld,nld_Latn,heilige liturgie,sacred liturgy,1.0,0.8447508215904236,high,0,0
ritual religion,nld,nld_Latn,rituele religie,Ritual religion,1.0,0.7008296847343445,medium,0,0
ritual ritual,nld,nld_Latn,ritueel ritueel,Ritual Ritual,1.0,0.6116518974304199,medium,0,0
ritual prayer,nld,nld_Latn,ritueel gebed,Ritual prayer,1.0,0.8567832112312317,high,0,0
ritual temple,nld,nld_Latn,ritueel tempel,Ritual temple,1.0,0.814696729183197,high,0,0
ritual church,nld,nld_Latn,rituele kerk,Ritual church,1.0,0.8337017297744751,high,0,0
ritual mosque,nld,nld_Latn,rituele moskee,Ritual mosque,1.0,0.6915267109870911,medium,0,0
rice,nld,nld_Latn,rijst,Rice,1.0,0.8423731327056885,high,0,0
bread,nld,nld_Latn,brood,Bread,1.0,0.7798643112182617,medium,0,0
noodle,nld,nld_Latn,Noedels,Noodles,0.9230769230769231,0.7218285202980042,medium,0,0
dumpling,nld,nld_Latn,kinkeltjes,of a width of not more than 30 mm,0.14634146341463414,0.5596029758453369,low,1,0
curry,nld,nld_Latn,curry,Curry,1.0,0.6881774663925171,medium,0,0
spice,nld,nld_Latn,specerijen,Spices,0.9090909090909091,0.7777711749076843,medium,0,0
tea,nld,nld_Latn,thee,tea,1.0,0.42791688442230225,low,1,0
coffee,nld,nld_Latn,koffie,Coffee,1.0,0.8603273034095764,high,0,0
meat,nld,nld_Latn,vlees,Meat,1.0,0.83851557970047,high,0,0
vegetarian,nld,nld_Latn,vegetariër,Vegetarian,1.0,0.8722624778747559,high,0,0
vegan,nld,nld_Latn,veganistisch,Vegans and vegans,0.45454545454545453,0.8434157967567444,high,1,0
soup,nld,nld_Latn,soep,Soup,1.0,0.7685127258300781,medium,0,0
stew,nld,nld_Latn,gewassen,Crops,0.2222222222222222,0.5459099411964417,low,1,1
barbecue,nld,nld_Latn,barbecue,Barbecue,1.0,0.7660028338432312,medium,0,0
fermented,nld,nld_Latn,gefermenteerd,Fermented,1.0,0.8330396413803101,high,0,0
pickled,nld,nld_Latn,gepoetst,Brushed,0.2857142857142857,0.7265476584434509,medium,1,0
banquet,nld,nld_Latn,banket,banquet,1.0,0.8055168986320496,high,0,0
feast,nld,nld_Latn,Feest,Party,0.4,0.45739856362342834,low,1,0
street food,nld,nld_Latn,straatvoedsel,Street food,1.0,0.8748564720153809,high,0,0
dessert,nld,nld_Latn,dessert,Desserts,0.9333333333333333,0.6924910545349121,medium,0,0
sauce,nld,nld_Latn,saus,Sausage,0.6666666666666666,0.7608351111412048,medium,0,0
grain,nld,nld_Latn,graan,Cereals,0.3333333333333333,0.8479079008102417,high,1,0
fruit,nld,nld_Latn,vruchten,Fruits and nuts,0.5,0.8224746584892273,high,1,0
vegetable,nld,nld_Latn,groenten,Fruits and vegetables,0.6,0.8242194056510925,high,0,0
kebab,nld,nld_Latn,kebab,Other edible mushrooms,0.14814814814814814,0.7904033660888672,medium,1,0
shawarma,nld,nld_Latn,shawarma,Swarm,0.7692307692307693,0.7599553465843201,medium,0,0
ramen,nld,nld_Latn,Ramen,Manufacture from materials of any heading,0.17391304347826086,0.7520402669906616,medium,1,0
sushi,nld,nld_Latn,sushi,Sushi,1.0,0.8490602374076843,high,0,0
kimchi,nld,nld_Latn,Kimchi,Kimchi,1.0,0.786262571811676,medium,0,0
pho,nld,nld_Latn,Foh,Foh .,0.25,0.5722085237503052,low,1,0
biryani,nld,nld_Latn,Biryani,Biryani,1.0,0.8400407433509827,high,0,0
falafel,nld,nld_Latn,falafel,Flavonoids and their derivatives,0.20512820512820512,0.8524880409240723,high,1,0
pasta,nld,nld_Latn,pasta's,Pastas and other pastas,0.35714285714285715,0.39438098669052124,low,1,0
cheese,nld,nld_Latn,kaas,Cheese,1.0,0.5986274480819702,low,1,0
wine,nld,nld_Latn,wijn,Wine,1.0,0.8605189919471741,high,0,0
beer,nld,nld_Latn,Bier,Beer,1.0,0.8515676259994507,high,0,0
chai,nld,nld_Latn,CHAI,CHAI,1.0,0.7296203374862671,medium,0,0
espresso,nld,nld_Latn,espresso,"Other, of a thickness of not more than 10 mm",0.23076923076923078,0.8321890830993652,high,1,0
udon,nld,nld_Latn,Udon,Udon,1.0,0.7330915331840515,medium,0,0
soba,nld,nld_Latn,Soba,Soba,1.0,0.7745790481567383,medium,0,0
congee,nld,nld_Latn,congee,of a kind used in the manufacture of foodstuffs,0.07547169811320754,0.6122226715087891,medium,1,0
bibimbap,nld,nld_Latn,bijbimbap,of a width of not more than 30 mm,0.14634146341463414,0.7632968425750732,medium,1,0
hummus,nld,nld_Latn,hummus,Hummus,1.0,0.8018991947174072,high,0,0
tabbouleh,nld,nld_Latn,tabouleh,Manufacture in which the value of all the materials used does not exceed 50% of the ex-works price of the product,0.09836065573770492,0.8131462931632996,high,1,0
paella,nld,nld_Latn,Paella,Paella,1.0,0.8390180468559265,high,0,0
risotto,nld,nld_Latn,risotto,Risotto,1.0,0.829171895980835,high,0,0
couscous,nld,nld_Latn,couscous,Couscous,1.0,0.7624606490135193,medium,0,0
injera,nld,nld_Latn,injera,injera,1.0,0.7264312505722046,medium,0,0
tortilla,nld,nld_Latn,tortilla's,Other meat offal,0.25,0.42732447385787964,low,1,0
tamale,nld,nld_Latn,Tameel,Tameel,0.6666666666666666,0.6406157612800598,medium,0,0
arepa,nld,nld_Latn,gewassen,Crops,0.4,0.37425580620765686,low,1,1
empanada,nld,nld_Latn,de empanada's,the empanadas,0.7619047619047619,0.37956297397613525,low,1,0
mochi,nld,nld_Latn,mochi,mochi,1.0,0.7020443677902222,medium,0,0
matcha,nld,nld_Latn,Matcha,Matcha,1.0,0.8240079879760742,high,0,0
jalebi,nld,nld_Latn,jalebi,for the manufacture of foodstuffs and preparations,0.10714285714285714,0.5970843434333801,low,1,0
halwa,nld,nld_Latn,halwa,half,0.6666666666666666,0.6186439990997314,medium,0,0
flatbread,nld,nld_Latn,plaatbrood,Plated bread,0.7619047619047619,0.83868408203125,high,0,0
naan,nld,nld_Latn,Naan,Nain,0.75,0.7765998840332031,medium,0,0
roti,nld,nld_Latn,rootie,Red meat,0.3333333333333333,0.5547410249710083,low,1,0
chapati,nld,nld_Latn,chapati,The following table summarizes the information:,0.18518518518518517,0.779541015625,medium,1,0
paratha,nld,nld_Latn,Paratha,Paratha,1.0,0.6700663566589355,medium,0,0
soy sauce,nld,nld_Latn,sojazout,Soybean salts,0.5454545454545454,0.6576237678527832,medium,1,0
fish sauce,nld,nld_Latn,vissaus,Other,0.26666666666666666,0.746972918510437,medium,1,0
ghee,nld,nld_Latn,Ghee,Ghee,1.0,0.8003828525543213,high,0,0
paneer,nld,nld_Latn,aanhanger,Fans and supporters,0.32,0.40659022331237793,low,1,0
pickles,nld,nld_Latn,verpakkingen,Packaging,0.375,0.42536410689353943,low,1,0
broth,nld,nld_Latn,kalkoen,Cockroaches,0.375,0.7578465342521667,medium,1,0
porridge,nld,nld_Latn,poesje,♪ Baby ♪,0.0,0.4476417601108551,low,1,0
lentil,nld,nld_Latn,Lentijlen,Lentils,0.9230769230769231,0.5186160802841187,low,1,0
chickpea,nld,nld_Latn,wijnwijn,Wines and wines,0.2608695652173913,0.5057783722877502,low,1,0
cassava,nld,nld_Latn,cassava,Cassava,1.0,0.8024928569793701,high,0,0
plantain,nld,nld_Latn,planten,of which:,0.11764705882352941,0.7439583539962769,medium,1,0
okra,nld,nld_Latn,Oekra,Oekra,0.8888888888888888,0.7694425582885742,medium,0,0
eggplant,nld,nld_Latn,aubergines,Fruits and vegetables,0.20689655172413793,0.7897838354110718,medium,1,0
traditional rice,nld,nld_Latn,traditionele rijst,Traditional rice,1.0,0.8658170104026794,high,0,0
traditional bread,nld,nld_Latn,Traditioneel brood,Traditional bread,1.0,0.8548299074172974,high,0,0
traditional noodle,nld,nld_Latn,traditionele noedels,Traditional noodles,0.972972972972973,0.7490527629852295,medium,0,0
traditional dumpling,nld,nld_Latn,traditionele donuts,Traditional doughnuts,0.7317073170731707,0.7059680223464966,medium,0,0
traditional curry,nld,nld_Latn,traditionele curry,Traditional curry,1.0,0.7430107593536377,medium,0,0
traditional spice,nld,nld_Latn,traditionele specerijen,Traditional spices,0.9714285714285714,0.8388504385948181,high,0,0
traditional tea,nld,nld_Latn,traditionele thee,Traditional tea,1.0,0.8416800498962402,high,0,0
traditional coffee,nld,nld_Latn,traditionele koffie,Traditional coffee,1.0,0.8723921775817871,high,0,0
traditional meat,nld,nld_Latn,Traditioneel vlees,Traditional meat,1.0,0.8578096628189087,high,0,0
traditional vegetarian,nld,nld_Latn,traditionele vegetariër,Traditional vegetarian,1.0,0.843728244304657,high,0,0
traditional vegan,nld,nld_Latn,traditioneel veganistisch,Traditionally vegan,0.9444444444444444,0.8538955450057983,high,0,0
traditional soup,nld,nld_Latn,traditionele soep,Traditional soup,1.0,0.8580101728439331,high,0,0
traditional stew,nld,nld_Latn,traditionele stoof,Traditional stove,0.9090909090909091,0.35525307059288025,low,1,0
traditional barbecue,nld,nld_Latn,traditionele barbecue,Traditional barbecue,1.0,0.8299317955970764,high,0,0
traditional fermented,nld,nld_Latn,traditioneel gefermenteerd,Traditionally fermented,0.9545454545454546,0.8106070756912231,high,0,0
traditional pickled,nld,nld_Latn,traditioneel gepoetst,Traditionally brushed,0.7,0.704559326171875,medium,0,0
traditional banquet,nld,nld_Latn,Traditioneel banket,Traditional banquet,1.0,0.8566104769706726,high,0,0
traditional feast,nld,nld_Latn,traditioneel feest,Traditional feast,1.0,0.8564119338989258,high,0,0
traditional street food,nld,nld_Latn,Traditioneel straat eten,Traditional street food,1.0,0.8761152029037476,high,0,0
traditional dessert,nld,nld_Latn,Traditioneel dessert,Traditional dessert,1.0,0.8279293179512024,high,0,0
traditional sauce,nld,nld_Latn,traditionele saus,Traditional sauce,1.0,0.8409818410873413,high,0,0
traditional grain,nld,nld_Latn,traditionele granen,Traditional cereals,0.7777777777777778,0.8364905714988708,high,0,0
traditional fruit,nld,nld_Latn,traditionele vruchten,Traditional fruit,1.0,0.8642610907554626,high,0,0
traditional vegetable,nld,nld_Latn,traditionele groenten,Traditional vegetables,0.9767441860465116,0.8584550619125366,high,0,0
traditional kebab,nld,nld_Latn,traditionele kebab,Traditional kebab,1.0,0.8360174894332886,high,0,0
traditional shawarma,nld,nld_Latn,traditioneel shawarma,Traditional shawarma,1.0,0.6706173419952393,medium,0,0
festival,nld,nld_Latn,festival,Festival,1.0,0.7463002800941467,medium,0,0
holiday,nld,nld_Latn,vakantie,Holidays,0.9333333333333333,0.8434169888496399,high,0,0
new year,nld,nld_Latn,Nieuwjaar,New year,1.0,0.8761082291603088,high,0,0
easter,nld,nld_Latn,Pasen,Passover,0.5714285714285714,0.3812698721885681,low,1,1
ramadan,nld,nld_Latn,ramadan,the month of Ramadan,0.5185185185185185,0.8401938676834106,high,1,0
eid,nld,nld_Latn,eid,oath,0.0,0.6619797945022583,medium,1,0
diwali,nld,nld_Latn,Diwali,Diwali,1.0,0.7942797541618347,medium,0,0
vesak,nld,nld_Latn,gewassen,Crops,0.2,0.46918997168540955,low,1,1
hanukkah,nld,nld_Latn,Hanukkah,Hanukkah,1.0,0.8373600244522095,high,0,0
passover,nld,nld_Latn,Pasen,Passover,1.0,0.6312825679779053,medium,1,1
nowruz,nld,nld_Latn,Nowruz,This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Union.,0.0684931506849315,0.7245827913284302,medium,1,0
carnival,nld,nld_Latn,carnaval,Carnival,1.0,0.825716495513916,high,0,0
thanksgiving,nld,nld_Latn,dankzegging,Thankfulness,0.5,0.7525701522827148,medium,1,0
harvest festival,nld,nld_Latn,festival van de oogst,Festival of the Harvest,0.41025641025641024,0.8592287302017212,high,1,0
obon,nld,nld_Latn,Obon,Obon,1.0,0.6722073554992676,medium,0,0
tet,nld,nld_Latn,Tet,Tet,1.0,0.3756626844406128,low,1,0
songkran,nld,nld_Latn,songkran,Flat-rolled products of iron or non-alloy steel,0.18181818181818182,0.6940990686416626,medium,1,0
dragon boat festival,nld,nld_Latn,Draakbootfeest,Dragon Boat Party,0.7027027027027027,0.877191424369812,high,0,0
mid autumn festival,nld,nld_Latn,Midden-herfstfestival,Mid-Autumn Festival,0.9473684210526315,0.7621777057647705,medium,0,0
qingming,nld,nld_Latn,Qingming,Qingming,1.0,0.7909876108169556,medium,0,0
yom kippur,nld,nld_Latn,geïmplementeerd,Implemented,0.19047619047619047,0.36303046345710754,low,1,0
rosh hashanah,nld,nld_Latn,rosh hashanah,Rosh hashanah,1.0,0.7636078596115112,medium,0,0
purim,nld,nld_Latn,purim,Purim,1.0,0.4930345416069031,low,1,0
sukkot,nld,nld_Latn,Sukkot,Sukkot,1.0,0.7383760213851929,medium,0,0
advent,nld,nld_Latn,de komst,the arrival,0.23529411764705882,0.6454592943191528,medium,1,0
holi,nld,nld_Latn,Holie,Oil,0.5714285714285714,0.6349783539772034,medium,0,0
navratri,nld,nld_Latn,navratri,of a kind used for the manufacture of foodstuffs,0.14285714285714285,0.766136646270752,medium,1,0
onam,nld,nld_Latn,onam,onam,1.0,0.5663965940475464,low,1,0
pongal,nld,nld_Latn,Pongal,Pongal,1.0,0.620875358581543,medium,0,0
durga puja,nld,nld_Latn,durga puja,Durga puja,1.0,0.7120574116706848,medium,0,0
janmashtami,nld,nld_Latn,Jamashtami,Jamashtami,0.9523809523809523,0.7890797853469849,medium,0,0
good friday,nld,nld_Latn,Goede vrijdag.,Good Friday. Good Friday.,0.6111111111111112,0.8681024312973022,high,0,0
pentecost,nld,nld_Latn,Pinksteren,Fresh fruit and vegetables (excluding fruit and vegetables),0.17647058823529413,0.8170179128646851,high,1,0
epiphany,nld,nld_Latn,openbaring,Revelation,0.3333333333333333,0.7270699143409729,medium,1,0
all saints day,nld,nld_Latn,Alle heiligen dag,All Saints Day,1.0,0.7103234529495239,medium,0,0
lunar new year,nld,nld_Latn,Lunar New Year,Lunar New Year,1.0,0.394029825925827,low,1,0
thingyan,nld,nld_Latn,dingyan,Diningyan,0.7058823529411765,0.5172619819641113,low,1,0
day of the dead,nld,nld_Latn,Dag van de doden,Day of the Dead,1.0,0.86327064037323,high,0,0
mardi gras,nld,nld_Latn,mardi gras,Mardi grass,0.9523809523809523,0.8239923715591431,high,0,0
saint day,nld,nld_Latn,heilige dag,Holy day,0.47058823529411764,0.8281742334365845,high,1,0
martinmas,nld,nld_Latn,Vrouwen en meisjes,Women and girls,0.3333333333333333,0.36341267824172974,low,1,0
st patricks day,nld,nld_Latn,St Patrick's Day,It is St. Patrick's Day.,0.7692307692307693,0.7772124409675598,medium,0,0
independence day,nld,nld_Latn,Onafhankelijkheidsdag,Independence day,1.0,0.8665034770965576,high,0,0
mawlid,nld,nld_Latn,Mawlyd,Mawlyd,0.8333333333333334,0.6337404251098633,medium,0,0
ashura,nld,nld_Latn,Ashura,Ashura,1.0,0.8121255040168762,high,0,0
hajj,nld,nld_Latn,Hajj,Hajj,1.0,0.7358120679855347,medium,0,0
umrah,nld,nld_Latn,Umrah,Umrah,1.0,0.8080208897590637,high,0,0
setsubun,nld,nld_Latn,metersubun,Measurement substrate,0.41379310344827586,0.6086587905883789,medium,1,0
religious festival,nld,nld_Latn,religieus feest,Religious celebration,0.6666666666666666,0.8836305737495422,high,0,0
religious holiday,nld,nld_Latn,religieuze feestdagen,religious holidays,0.9714285714285714,0.8713371157646179,high,0,0
religious new year,nld,nld_Latn,religieus nieuwjaar,Religious New Year,1.0,0.8891526460647583,high,0,0
religious easter,nld,nld_Latn,religieus Pasen,Religious Passover,0.8235294117647058,0.7872316241264343,medium,0,0
religious ramadan,nld,nld_Latn,religieuze ramadan,religious Ramadan,1.0,0.8117538094520569,high,0,0
religious eid,nld,nld_Latn,religieuze viering,religious celebration,0.7058823529411765,0.5373623371124268,low,1,0
religious diwali,nld,nld_Latn,religieuze Diwali,religious Diwali,1.0,0.8238814473152161,high,0,0
religious vesak,nld,nld_Latn,religieuze vesak,Religious sac,0.8571428571428571,0.7076542973518372,medium,0,0
religious hanukkah,nld,nld_Latn,religieuze hanukkah,religious hanukkah,1.0,0.822857677936554,high,0,0
religious passover,nld,nld_Latn,religieus pascha,religious pascha,0.7647058823529411,0.42780008912086487,low,1,0
religious nowruz,nld,nld_Latn,religieuze Nowruz,religious Nowruz,1.0,0.7551565766334534,medium,0,0
religious carnival,nld,nld_Latn,religieus carnaval,Religious carnival,1.0,0.8715716600418091,high,0,0
religious thanksgiving,nld,nld_Latn,religieuze dankzegging,Religious thanksgiving,1.0,0.8154293298721313,high,0,0
religious harvest festival,nld,nld_Latn,religieuze oogstfeest,religious harvest feast,0.8979591836734694,0.8786582946777344,high,0,0
religious obon,nld,nld_Latn,religieuze overtuiging,religious belief,0.7333333333333333,0.6066843867301941,medium,0,0
religious tet,nld,nld_Latn,religieuze tet,religious tet,1.0,0.5699763298034668,low,1,0
religious songkran,nld,nld_Latn,religieuze songkran,Religious song cranes,0.8717948717948718,0.8442828059196472,high,0,0
religious dragon boat festival,nld,nld_Latn,religieus draakbootfeest,Religious Dragon Boat Festival,1.0,0.8780456781387329,high,0,0
religious mid autumn festival,nld,nld_Latn,religieus middenherfstfestival,Religious Mid-Autumn Festival,0.9655172413793104,0.8583391308784485,high,0,0
religious qingming,nld,nld_Latn,religieuze qingming,religious qingming,1.0,0.511738121509552,low,1,0
religious yom kippur,nld,nld_Latn,religieuze yom kippur,religious yom chippur,0.926829268292683,0.8322360515594482,high,0,0
religious rosh hashanah,nld,nld_Latn,religieuze rosh hashanah,religious rosh hashanah,1.0,0.678080677986145,medium,0,0
religious purim,nld,nld_Latn,religieuze purim,Religious Purim,1.0,0.8269686698913574,high,0,0
religious sukkot,nld,nld_Latn,religieuze sukkot,Religious Sukkot,1.0,0.597023069858551,low,1,0
religious advent,nld,nld_Latn,religieuze aankomst,religious arrival,0.7272727272727273,0.8003898859024048,high,0,0
religious holi,nld,nld_Latn,religieuze holi,religious holi,1.0,0.697320282459259,medium,0,0
religious navratri,nld,nld_Latn,religieuze navratri,Religious Navratri,1.0,0.697197675704956,medium,0,0
religious onam,nld,nld_Latn,religieuze onam,religious onam,1.0,0.7623672485351562,medium,0,0
religious pongal,nld,nld_Latn,religieuze pongal,religious pongal,1.0,0.5825173854827881,low,1,0
religious durga puja,nld,nld_Latn,religieuze durga puja,religious durga puja,1.0,0.6129773259162903,medium,0,0
religious janmashtami,nld,nld_Latn,religieuze janmashtami,religious janmashtami,1.0,0.7234824299812317,medium,0,0
religious good friday,nld,nld_Latn,religieuze goede vrijdag,Religious Good Friday,1.0,0.8500776886940002,high,0,0
religious pentecost,nld,nld_Latn,religieuze Pinksteren,Religious Pentecostals,0.926829268292683,0.8277825117111206,high,0,0
religious epiphany,nld,nld_Latn,religieuze openbaring,Religious Revelation,0.6842105263157895,0.6040127277374268,medium,0,0
religious all saints day,nld,nld_Latn,religieuze alle heiligen dag,Religious All Saints Day,1.0,0.5970638394355774,low,1,0
religious lunar new year,nld,nld_Latn,religieus nieuwe maanjaar,Religious Lunar New Year,1.0,0.8756307363510132,high,0,0
religious thingyan,nld,nld_Latn,religieuze dingen,Religious matters,0.6285714285714286,0.7420226335525513,medium,0,0
religious day of the dead,nld,nld_Latn,religieuze dag van de doden,Religious Day of the Dead,1.0,0.8666356801986694,high,0,0
religious mardi gras,nld,nld_Latn,religieuze mardi gras,religious mardi grass,0.975609756097561,0.7231886982917786,medium,0,0
religious saint day,nld,nld_Latn,religieuze heilige dag,religious holy day,0.7567567567567568,0.8354184627532959,high,0,0
religious martinmas,nld,nld_Latn,religieuze martinmas,religious martinmas,1.0,0.5218088626861572,low,1,0
religious st patricks day,nld,nld_Latn,religieuze St Patrick's Day,Religious St. Patrick's Day,0.9615384615384616,0.6753596067428589,medium,0,0
religious independence day,nld,nld_Latn,religieuze onafhankelijkheidsdag,Religious Independence Day,1.0,0.8635337352752686,high,0,0
religious mawlid,nld,nld_Latn,religieuze mawlid,Religious minority,0.7058823529411765,0.7479816675186157,medium,0,0
religious ashura,nld,nld_Latn,religieuze ashura,religious ashura,1.0,0.6722043752670288,medium,0,0
religious hajj,nld,nld_Latn,religieuze hajj,religious hajj,1.0,0.7788608074188232,medium,0,0
religious umrah,nld,nld_Latn,religieuze umrah,religious umrah,1.0,0.8450249433517456,high,0,0
religious setsubun,nld,nld_Latn,religieuze setsubun,religious setsubun,1.0,0.736972451210022,medium,0,0
seasonal festival,nld,nld_Latn,seizoensfeest,Party of the season,0.3333333333333333,0.8578358888626099,high,1,0
seasonal holiday,nld,nld_Latn,seizoensvakantie,seasonal holidays,0.9696969696969697,0.8570519685745239,high,0,0
seasonal new year,nld,nld_Latn,seizoensnieuwjaar,New year's season,0.47058823529411764,0.8343417048454285,high,1,0
seasonal easter,nld,nld_Latn,Pasen van het seizoen,Passover of the season,0.32432432432432434,0.7613301873207092,medium,1,0
dress,nld,nld_Latn,kleding,Other articles of clothing,0.1935483870967742,0.7803587913513184,medium,1,1
clothing,nld,nld_Latn,kleding,Other articles of clothing,0.47058823529411764,0.8203831911087036,high,1,1
garment,nld,nld_Latn,kleding,Other articles of clothing,0.24242424242424243,0.8127001523971558,high,1,1
veil,nld,nld_Latn,voorhangsel,"Other, not further worked than hot-rolled, impregnated, coated, covered or laminated with plastics",0.0784313725490196,0.7663898468017578,medium,1,0
hijab,nld,nld_Latn,hijab,hijab,1.0,0.7931661605834961,medium,0,0
niqab,nld,nld_Latn,niqab,Niqab,1.0,0.8420669436454773,high,0,0
burqa,nld,nld_Latn,burqa,Burqa,1.0,0.7781198024749756,medium,0,0
sari,nld,nld_Latn,Sarie,Sary,0.75,0.6208162307739258,medium,0,0
kimono,nld,nld_Latn,Kimono's,Kimono's,0.8571428571428571,0.529249906539917,low,1,0
hanbok,nld,nld_Latn,Hanbok,Hanbok,1.0,0.7911286354064941,medium,0,0
turban,nld,nld_Latn,Turbaan,Turbanes,0.8571428571428571,0.8437408208847046,high,0,0
abaya,nld,nld_Latn,Abaya,Abaya,1.0,0.8031669855117798,high,0,0
thobe,nld,nld_Latn,- Hoofdstuk,- Headpiece .,0.2222222222222222,0.3718116879463196,low,1,0
dupatta,nld,nld_Latn,dupatta,Manufacture from materials of any heading,0.16666666666666666,0.6450144052505493,medium,1,0
lehenga,nld,nld_Latn,lehenga,with the following characteristics:,0.23809523809523808,0.7734125852584839,medium,1,0
kurta,nld,nld_Latn,gewassen,Crops,0.2,0.3941231667995453,low,1,1
dhoti,nld,nld_Latn,dhoti,Dhoti,1.0,0.6507517099380493,medium,0,0
qipao,nld,nld_Latn,Qipiao,Qipiao,0.9090909090909091,0.7017209529876709,medium,0,0
uniform,nld,nld_Latn,uniform,Uniforms,0.9333333333333333,0.5696000456809998,low,1,0
formal,nld,nld_Latn,formeel,Formally,0.8571428571428571,0.7955435514450073,medium,0,0
casual,nld,nld_Latn,Casual,Casual,1.0,0.6123038530349731,medium,0,0
modest,nld,nld_Latn,bescheiden,Moderate,0.7142857142857143,0.7390801906585693,medium,0,0
ornate,nld,nld_Latn,Verkleurig,Colourful,0.26666666666666666,0.6849625706672668,medium,1,0
jewelry,nld,nld_Latn,Juwelen,Jewelry,1.0,0.8491237163543701,high,0,0
necklace,nld,nld_Latn,ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting. ketting.,Chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain,0.0,0.1958947479724884,low,1,0
earring,nld,nld_Latn,oorbellen,Earrings,0.9333333333333333,0.8347340822219849,high,0,0
bracelet,nld,nld_Latn,Armband,Wristbands and bracelets,0.5,0.6202226877212524,medium,1,0
ring,nld,nld_Latn,ring,ring,1.0,0.45072826743125916,low,1,0
headscarf,nld,nld_Latn,hoofddoek,Headgear,0.7058823529411765,0.859939694404602,high,0,0
tattoo,nld,nld_Latn,tatoeage,Tattooing,0.8,0.8482914566993713,high,0,0
piercing,nld,nld_Latn,piercing,Perforation,0.5263157894736842,0.6499172449111938,medium,1,0
mask,nld,nld_Latn,masker,Masks,0.8888888888888888,0.8304849863052368,high,0,0
gown,nld,nld_Latn,kleding,Other articles of clothing,0.06666666666666667,0.658426821231842,medium,1,1
tuxedo,nld,nld_Latn,smoking,"Other articles of clothing, knitted or crocheted (excluding knitted or crocheted)",0.09195402298850575,0.386473685503006,low,1,0
wedding dress,nld,nld_Latn,bruidsjurk,Bridal gown,0.16666666666666666,0.8626388907432556,high,1,0
sash,nld,nld_Latn,scharnieren,"Manufacture from materials of any heading, except those of headings 0802 to 0802",0.09523809523809523,0.4944310188293457,low,1,0
sandals,nld,nld_Latn,sandalen,Sandals and other footwear,0.42424242424242425,0.8399044275283813,high,1,0
slippers,nld,nld_Latn,schoenen,Footwear,0.25,0.7524693012237549,medium,1,0
bangle,nld,nld_Latn,knuffel,Cuddling,0.2857142857142857,0.7251431941986084,medium,1,1
anklet,nld,nld_Latn,kniebeen,Knees and knees,0.38095238095238093,0.3762163817882538,low,1,0
kaftan,nld,nld_Latn,kaftan,of a thickness of not more than 10 mm,0.23255813953488372,0.7837982177734375,medium,1,0
